model,device,batch,ctx,baseline,hbm_frac,simulated,ttft_p50,ttft_p99,tpot_p50,tpot_p99,throughput_tps,flash_stall_ms,note
deepseek-ai/deepseek-llm-67b-chat,h200,1,524288,Dense,0.0245,True,-1.6195993760626193,-1.020060287274801,1295.441336285909,2072.6296335359098,3.86006841664393,12771.4,sim 594s
deepseek-ai/deepseek-llm-67b-chat,h200,1,524288,NaiveSparse,0.0245,True,-1.6195993760626193,-1.020060287274801,1295.441336285909,2072.6296335359098,3.86006841664393,12771.4,sim 570s
meta-llama/Meta-Llama-3-70B,a100,1,65536,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,479.8503420074164,767.684042690321,10.422685018753201,0.0,sim 67s
meta-llama/Meta-Llama-3-70B,a100,1,65536,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,479.8503420074164,767.684042690321,10.422685018753201,0.0,sim 63s
meta-llama/Meta-Llama-3-70B,a100,2,65536,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,299.1091339745861,410.9243111239872,19.474348218205503,0.0,sim 62s
meta-llama/Meta-Llama-3-70B,a100,2,65536,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,299.1091339745861,410.9243111239872,19.474348218205503,0.0,sim 61s
meta-llama/Meta-Llama-3-70B,a100,4,65536,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,211.8263949147715,224.67820699490898,35.62669819899941,0.0,sim 69s
meta-llama/Meta-Llama-3-70B,a100,4,65536,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,211.8263949147715,224.67820699490898,35.62669819899941,0.0,sim 69s
meta-llama/Meta-Llama-3-70B,a100,8,65536,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,223.14366739769704,223.14366739769704,35.87183998216959,733.72,sim 76s
meta-llama/Meta-Llama-3-70B,a100,8,65536,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,223.14366739769704,223.14366739769704,35.87183998216959,733.72,sim 76s
meta-llama/Meta-Llama-3-70B,a100,1,131072,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,479.8503420074164,767.684042690321,10.422685018753201,0.0,sim 140s
meta-llama/Meta-Llama-3-70B,a100,1,131072,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,479.8503420074164,767.684042690321,10.422685018753201,0.0,sim 147s
meta-llama/Meta-Llama-3-70B,a100,2,131072,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,303.379086272697,416.67924163448475,19.205297554005213,46.04,sim 132s
meta-llama/Meta-Llama-3-70B,a100,2,131072,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,303.379086272697,416.67924163448475,19.205297554005213,46.04,sim 131s
meta-llama/Meta-Llama-3-70B,a100,4,131072,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,411.8273025226971,432.80155639769714,18.48966911938714,1664.99,sim 139s
meta-llama/Meta-Llama-3-70B,a100,4,131072,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,411.8273025226971,432.80155639769714,18.48966911938714,1664.99,sim 140s
meta-llama/Meta-Llama-3-70B,a100,1,262144,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,506.63306628590965,810.5364015359104,9.871559973279354,342.82,sim 281s
meta-llama/Meta-Llama-3-70B,a100,1,262144,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,506.63306628590965,810.5364015359104,9.871559973279354,342.82,sim 302s
meta-llama/Meta-Llama-3-70B,a100,2,262144,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,625.6412457859095,852.7887156609096,9.382390008796083,3534.92,sim 268s
meta-llama/Meta-Llama-3-70B,a100,2,262144,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,625.6412457859095,852.7887156609096,9.382390008796083,3534.92,sim 269s
meta-llama/Meta-Llama-3-70B,h100,1,4096,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,469.5052803778968,751.1319440830883,10.652400452893238,0.0,sim 8s
meta-llama/Meta-Llama-3-70B,h100,1,4096,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,469.5052803778968,751.1319440830883,10.652400452893238,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,h100,2,4096,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,285.2237614381014,392.04057494679466,20.41269012245699,0.0,sim 5s
meta-llama/Meta-Llama-3-70B,h100,2,4096,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,285.2237614381014,392.04057494679466,20.41269012245699,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,h100,4,4096,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,193.89623292495233,205.89754031180544,38.87835314053136,0.0,sim 5s
meta-llama/Meta-Llama-3-70B,h100,4,4096,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,193.89623292495233,205.89754031180544,38.87835314053136,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,h100,8,4096,Dense,0.7451,True,-1.6195993760626193,-1.020060287274801,112.39339295189087,112.39339295189087,71.25940324932552,0.0,sim 6s
meta-llama/Meta-Llama-3-70B,h100,8,4096,NaiveSparse,0.7451,True,-1.6195993760626193,-1.020060287274801,112.39339295189087,112.39339295189087,71.25940324932552,0.0,sim 6s
meta-llama/Meta-Llama-3-70B,h100,2,8192,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,290.6581920643012,399.43099502459125,20.034886372553302,0.0,sim 9s
meta-llama/Meta-Llama-3-70B,h100,2,8192,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,290.6581920643012,399.43099502459125,20.034886372553302,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,h100,1,8192,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,473.48650805022453,757.5019083588139,10.562807498256896,0.0,sim 10s
meta-llama/Meta-Llama-3-70B,h100,1,8192,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,473.48650805022453,757.5019083588139,10.562807498256896,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,h100,4,8192,Dense,0.7451,True,-1.6195993760626193,-1.020060287274801,200.47159245009377,212.80633445599452,37.615404014834205,0.0,sim 7s
meta-llama/Meta-Llama-3-70B,h100,4,8192,NaiveSparse,0.7451,True,-1.6195993760626193,-1.020060287274801,200.47159245009377,212.80633445599452,37.615404014834205,0.0,sim 7s
meta-llama/Meta-Llama-3-70B,h100,8,8192,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,119.23000748814364,119.23000748814364,67.16903510176844,0.0,sim 11s
meta-llama/Meta-Llama-3-70B,h100,8,8192,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,119.23000748814364,119.23000748814364,67.16903510176844,0.0,sim 11s
meta-llama/Meta-Llama-3-70B,h100,1,16384,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,482.3953080502244,771.7559883588136,10.367683670084844,0.0,sim 14s
meta-llama/Meta-Llama-3-70B,h100,1,16384,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,482.3953080502244,771.7559883588136,10.367683670084844,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,h100,2,16384,Dense,0.7451,True,-1.6195993760626193,-1.020060287274801,300.6624971754123,413.05946858014676,19.373651726471614,0.0,sim 15s
meta-llama/Meta-Llama-3-70B,h100,2,16384,NaiveSparse,0.7451,True,-1.6195993760626193,-1.020060287274801,300.6624971754123,413.05946858014676,19.373651726471614,0.0,sim 9s
meta-llama/Meta-Llama-3-70B,h100,4,16384,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,212.83611378342707,225.75259812266114,35.4570494761709,0.0,sim 16s
meta-llama/Meta-Llama-3-70B,h100,4,16384,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,212.83611378342707,225.75259812266114,35.4570494761709,0.0,sim 16s
meta-llama/Meta-Llama-3-70B,h100,8,16384,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,132.0700111548106,132.0700111548106,60.63247081552248,0.0,sim 20s
meta-llama/Meta-Llama-3-70B,h100,8,16384,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,132.0700111548106,132.0700111548106,60.63247081552248,0.0,sim 20s
meta-llama/Meta-Llama-3-70B,h100,1,32768,Dense,0.7451,True,-1.6195993760626193,-1.020060287274801,482.3953080502244,771.7559883588136,10.367683670084844,0.0,sim 28s
meta-llama/Meta-Llama-3-70B,h100,1,32768,NaiveSparse,0.7451,True,-1.6195993760626193,-1.020060287274801,482.3953080502244,771.7559883588136,10.367683670084844,0.0,sim 26s
meta-llama/Meta-Llama-3-70B,h100,2,32768,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,300.6624971754123,413.05946858014676,19.373651726471614,0.0,sim 27s
meta-llama/Meta-Llama-3-70B,h100,2,32768,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,300.6624971754123,413.05946858014676,19.373651726471614,0.0,sim 27s
meta-llama/Meta-Llama-3-70B,h100,4,32768,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,212.83611378342707,225.75259812266114,35.4570494761709,0.0,sim 34s
meta-llama/Meta-Llama-3-70B,h100,4,32768,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,212.83611378342707,225.75259812266114,35.4570494761709,0.0,sim 34s
meta-llama/Meta-Llama-3-70B,h100,8,32768,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,132.0700111548106,132.0700111548106,60.63247081552248,0.0,sim 39s
meta-llama/Meta-Llama-3-70B,h100,8,32768,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,132.0700111548106,132.0700111548106,60.63247081552248,0.0,sim 39s
meta-llama/Meta-Llama-3-70B,h100,1,65536,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,482.3953080502244,771.7559883588136,10.367683670084844,0.0,sim 60s
meta-llama/Meta-Llama-3-70B,h100,1,65536,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,482.3953080502244,771.7559883588136,10.367683670084844,0.0,sim 68s
meta-llama/Meta-Llama-3-70B,a100,1,524288,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,1065.9213762859083,1705.3976975359071,4.691338678711091,7501.71,sim 615s
meta-llama/Meta-Llama-3-70B,a100,1,524288,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,1065.9213762859083,1705.3976975359071,4.691338678711091,7501.71,sim 600s
meta-llama/Meta-Llama-3-70B,h100,2,65536,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,300.6624971754123,413.05946858014676,19.373651726471614,0.0,sim 62s
meta-llama/Meta-Llama-3-70B,h100,2,65536,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,300.6624971754123,413.05946858014676,19.373651726471614,0.0,sim 61s
meta-llama/Meta-Llama-3-70B,h100,4,65536,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,212.83611378342707,225.75259812266114,35.4570494761709,0.0,sim 69s
meta-llama/Meta-Llama-3-70B,h100,4,65536,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,212.83611378342707,225.75259812266114,35.4570494761709,0.0,sim 69s
meta-llama/Meta-Llama-3-70B,h100,8,65536,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,223.20729154876722,223.20729154876722,35.861609044497264,729.1,sim 76s
meta-llama/Meta-Llama-3-70B,h100,8,65536,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,223.20729154876722,223.20729154876722,35.861609044497264,729.1,sim 76s
meta-llama/Meta-Llama-3-70B,h100,1,131072,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,482.3953080502244,771.7559883588136,10.367683670084844,0.0,sim 143s
meta-llama/Meta-Llama-3-70B,h100,1,131072,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,482.3953080502244,771.7559883588136,10.367683670084844,0.0,sim 140s
meta-llama/Meta-Llama-3-70B,h100,2,131072,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,303.4427104237672,416.80648993662516,19.199432507748817,29.98,sim 129s
meta-llama/Meta-Llama-3-70B,h100,2,131072,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,303.4427104237672,416.80648993662516,19.199432507748817,29.98,sim 129s
meta-llama/Meta-Llama-3-70B,h100,4,131072,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,411.8909266737673,432.86518054876734,18.48695063755703,1656.9,sim 140s
meta-llama/Meta-Llama-3-70B,h100,4,131072,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,411.8909266737673,432.86518054876734,18.48695063755703,1656.9,sim 140s
meta-llama/Meta-Llama-3-70B,h100,1,262144,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,506.63306628590965,810.5364015359104,9.871559973279354,310.24,sim 276s
meta-llama/Meta-Llama-3-70B,h100,1,262144,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,506.63306628590965,810.5364015359104,9.871559973279354,310.24,sim 296s
meta-llama/Meta-Llama-3-70B,h100,2,262144,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,625.6412457859095,852.7887156609096,9.382390008796083,3517.83,sim 268s
meta-llama/Meta-Llama-3-70B,h100,2,262144,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,625.6412457859095,852.7887156609096,9.382390008796083,3517.83,sim 268s
meta-llama/Meta-Llama-3-70B,a40,1,4096,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,466.9058089336799,746.972789772343,10.711723284967325,0.0,sim 8s
meta-llama/Meta-Llama-3-70B,a40,1,4096,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,466.9058089336799,746.972789772343,10.711723284967325,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,a40,2,4096,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,283.65847332276184,389.88845610474647,20.525401606741752,0.0,sim 5s
meta-llama/Meta-Llama-3-70B,a40,2,4096,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,283.65847332276184,389.88845610474647,20.525401606741752,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,a40,4,4096,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,192.86216043790378,204.798548065443,39.08711256512919,0.0,sim 5s
meta-llama/Meta-Llama-3-70B,a40,4,4096,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,192.86216043790378,204.798548065443,39.08711256512919,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,a40,8,4096,Dense,0.7451,True,-1.6195993760626193,-1.020060287274801,111.81807210902548,111.81807210902548,71.62646218663305,0.0,sim 6s
meta-llama/Meta-Llama-3-70B,a40,8,4096,NaiveSparse,0.7451,True,-1.6195993760626193,-1.020060287274801,111.81807210902548,111.81807210902548,71.62646218663305,0.0,sim 6s
meta-llama/Meta-Llama-3-70B,a40,2,8192,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,289.11680573969295,397.31098224019604,20.141824898319864,0.0,sim 9s
meta-llama/Meta-Llama-3-70B,a40,2,8192,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,289.11680573969295,397.31098224019604,20.141824898319864,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,a40,1,8192,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,470.8742743305054,753.3223344072638,10.621421861367084,0.0,sim 11s
meta-llama/Meta-Llama-3-70B,a40,1,8192,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,470.8742743305054,753.3223344072638,10.621421861367084,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,a40,4,8192,Dense,0.7451,True,-1.6195993760626193,-1.020060287274801,199.4099091204434,211.6789708829033,37.81585753854194,0.0,sim 7s
meta-llama/Meta-Llama-3-70B,a40,4,8192,NaiveSparse,0.7451,True,-1.6195993760626193,-1.020060287274801,199.4099091204434,211.6789708829033,37.81585753854194,0.0,sim 7s
meta-llama/Meta-Llama-3-70B,a40,8,8192,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,118.64672576616844,118.64672576616844,67.49960149465045,0.0,sim 11s
meta-llama/Meta-Llama-3-70B,a40,8,8192,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,118.64672576616844,118.64672576616844,67.49960149465045,0.0,sim 11s
meta-llama/Meta-Llama-3-70B,a40,1,16384,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,479.7907409971721,767.588681073931,10.423980099370674,0.0,sim 14s
meta-llama/Meta-Llama-3-70B,a40,1,16384,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,479.7907409971721,767.588681073931,10.423980099370674,0.0,copy-from-Dense (hbm_frac=1.0)
meta-llama/Meta-Llama-3-70B,a40,2,16384,Dense,0.7451,True,-1.6195993760626193,-1.020060287274801,299.1037110730262,410.91603024019594,19.474740792013172,0.0,sim 15s
meta-llama/Meta-Llama-3-70B,a40,2,16384,NaiveSparse,0.7451,True,-1.6195993760626193,-1.020060287274801,299.1037110730262,410.91603024019594,19.474740792013172,0.0,sim 9s
meta-llama/Meta-Llama-3-70B,a40,4,16384,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,211.79482912044344,224.64557088290331,35.63187692224101,0.0,sim 16s
meta-llama/Meta-Llama-3-70B,a40,4,16384,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,211.79482912044344,224.64557088290331,35.63187692224101,0.0,sim 16s
meta-llama/Meta-Llama-3-70B,a40,8,16384,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,131.44584709950212,131.44584709950212,60.92066063724395,0.0,sim 20s
meta-llama/Meta-Llama-3-70B,a40,8,16384,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,131.44584709950212,131.44584709950212,60.92066063724395,0.0,sim 20s
meta-llama/Meta-Llama-3-70B,a40,1,32768,Dense,0.7451,True,-1.6195993760626193,-1.020060287274801,479.7907409971721,767.588681073931,10.423980099370674,0.0,sim 28s
meta-llama/Meta-Llama-3-70B,a40,1,32768,NaiveSparse,0.7451,True,-1.6195993760626193,-1.020060287274801,479.7907409971721,767.588681073931,10.423980099370674,0.0,sim 27s
meta-llama/Meta-Llama-3-70B,a40,2,32768,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,299.1037110730262,410.91603024019594,19.474740792013172,0.0,sim 27s
meta-llama/Meta-Llama-3-70B,a40,2,32768,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,299.1037110730262,410.91603024019594,19.474740792013172,0.0,sim 27s
meta-llama/Meta-Llama-3-70B,a40,4,32768,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,211.79482912044344,224.64557088290331,35.63187692224101,0.0,sim 34s
meta-llama/Meta-Llama-3-70B,a40,4,32768,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,211.79482912044344,224.64557088290331,35.63187692224101,0.0,sim 34s
meta-llama/Meta-Llama-3-70B,a40,8,32768,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,131.44584709950212,131.44584709950212,60.92066063724395,0.0,sim 39s
meta-llama/Meta-Llama-3-70B,a40,8,32768,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,131.44584709950212,131.44584709950212,60.92066063724395,0.0,sim 39s
meta-llama/Meta-Llama-3-70B,a40,1,65536,Dense,0.3725,True,-1.6195993760626193,-1.020060287274801,479.7907409971721,767.588681073931,10.423980099370674,0.0,sim 67s
meta-llama/Meta-Llama-3-70B,a40,1,65536,NaiveSparse,0.3725,True,-1.6195993760626193,-1.020060287274801,479.7907409971721,767.588681073931,10.423980099370674,0.0,sim 62s
meta-llama/Meta-Llama-3-70B,h100,1,524288,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,1065.9213762859083,1705.3976975359071,4.691338678711091,7469.13,sim 583s
meta-llama/Meta-Llama-3-70B,h100,1,524288,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,1065.9213762859083,1705.3976975359071,4.691338678711091,7469.13,sim 605s
meta-llama/Meta-Llama-3-70B,a40,2,65536,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,299.1037110730262,410.91603024019594,19.474740792013172,0.0,sim 61s
meta-llama/Meta-Llama-3-70B,a40,2,65536,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,299.1037110730262,410.91603024019594,19.474740792013172,0.0,sim 62s
meta-llama/Meta-Llama-3-70B,a40,4,65536,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,211.79482912044344,224.64557088290331,35.63187692224101,0.0,sim 69s
meta-llama/Meta-Llama-3-70B,a40,4,65536,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,211.79482912044344,224.64557088290331,35.63187692224101,0.0,sim 69s
meta-llama/Meta-Llama-3-70B,a40,8,65536,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,223.14217737244093,223.14217737244093,35.872079652266606,733.57,sim 76s
meta-llama/Meta-Llama-3-70B,a40,8,65536,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,223.14217737244093,223.14217737244093,35.872079652266606,733.57,sim 76s
meta-llama/Meta-Llama-3-70B,a40,1,131072,NaiveSparse,0.1863,True,-1.6195993760626193,-1.020060287274801,479.7907409971721,767.588681073931,10.423980099370674,0.0,sim 140s
meta-llama/Meta-Llama-3-70B,a40,1,131072,Dense,0.1863,True,-1.6195993760626193,-1.020060287274801,479.7907409971721,767.588681073931,10.423980099370674,0.0,sim 147s
meta-llama/Meta-Llama-3-70B,a40,2,131072,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,303.37759624744086,416.6762615839726,19.20543495150372,46.08,sim 131s
meta-llama/Meta-Llama-3-70B,a40,2,131072,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,303.37759624744086,416.6762615839726,19.20543495150372,46.08,sim 130s
meta-llama/Meta-Llama-3-70B,a40,4,131072,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,411.82581249744106,432.80006637244105,18.489732793575396,1665.24,sim 140s
meta-llama/Meta-Llama-3-70B,a40,4,131072,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,411.82581249744106,432.80006637244105,18.489732793575396,1665.24,sim 141s
meta-llama/Meta-Llama-3-70B,a40,1,262144,Dense,0.0931,True,-1.6195993760626193,-1.020060287274801,506.63306628590965,810.5364015359104,9.871559973279354,343.58,sim 297s
meta-llama/Meta-Llama-3-70B,a40,1,262144,NaiveSparse,0.0931,True,-1.6195993760626193,-1.020060287274801,506.63306628590965,810.5364015359104,9.871559973279354,343.58,sim 283s
meta-llama/Meta-Llama-3-70B,a40,2,262144,Dense,0.0466,True,-1.6195993760626193,-1.020060287274801,625.6412457859095,852.7887156609096,9.382390008796083,3534.98,sim 267s
meta-llama/Meta-Llama-3-70B,a40,2,262144,NaiveSparse,0.0466,True,-1.6195993760626193,-1.020060287274801,625.6412457859095,852.7887156609096,9.382390008796083,3534.98,sim 269s
meta-llama/Meta-Llama-3-70B,h200,1,4096,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,466.95449851343164,747.0506930999451,10.710606063137316,0.0,sim 297s
meta-llama/Meta-Llama-3-70B,h200,1,4096,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,466.94261189836226,747.0316745158337,10.710878789641333,0.0,sim 211s
meta-llama/Meta-Llama-3-70B,h200,2,4096,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,283.7066688819831,389.95401666044,20.521949669267844,0.0,sim 8s
meta-llama/Meta-Llama-3-70B,h200,2,4096,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,283.7066688819831,389.95401666044,20.521949669267844,0.0,sim 8s
meta-llama/Meta-Llama-3-70B,h200,4,4096,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,192.88206180492895,204.81953995199535,39.0831040445095,0.0,sim 8s
meta-llama/Meta-Llama-3-70B,h200,4,4096,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,192.88206180492895,204.81953995199535,39.0831040445095,0.0,sim 8s
meta-llama/Meta-Llama-3-70B,h200,8,4096,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,111.82592494570939,111.82592494570939,71.62142656551288,0.0,sim 9s
meta-llama/Meta-Llama-3-70B,h200,8,4096,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,111.82592494570939,111.82592494570939,71.62142656551288,0.0,sim 9s
meta-llama/Meta-Llama-3-70B,h200,1,8192,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,470.9312881909586,753.4135565839892,10.620135617949543,0.0,sim 15s
meta-llama/Meta-Llama-3-70B,h200,1,8192,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,470.9312881909586,753.4135565839892,10.620135617949543,0.0,sim 12s
meta-llama/Meta-Llama-3-70B,h200,2,8192,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,289.169582055965,397.3830170084038,20.138172559577583,0.0,sim 13s
meta-llama/Meta-Llama-3-70B,h200,2,8192,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,289.169582055965,397.3830170084038,20.138172559577583,0.0,sim 13s
meta-llama/Meta-Llama-3-70B,h200,4,8192,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,199.4416159979582,211.7121894402627,37.80992049139168,0.0,sim 13s
meta-llama/Meta-Llama-3-70B,h200,4,8192,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,199.4416159979582,211.7121894402627,37.80992049139168,0.0,sim 13s
meta-llama/Meta-Llama-3-70B,h200,8,8192,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,118.670593551437,118.670593551437,67.48601094248635,0.0,sim 13s
meta-llama/Meta-Llama-3-70B,h200,8,8192,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,118.670593551437,118.670593551437,67.48601094248635,0.0,sim 13s
meta-llama/Meta-Llama-3-70B,h200,1,16384,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,479.8324881909585,767.6554765839892,10.423072933644274,0.0,sim 27s
meta-llama/Meta-Llama-3-70B,h200,1,16384,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,479.8324881909585,767.6554765839892,10.423072933644274,0.0,sim 24s
meta-llama/Meta-Llama-3-70B,h200,2,16384,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,299.1088260559647,410.9236050084031,19.474381692576003,0.0,sim 21s
meta-llama/Meta-Llama-3-70B,h200,2,16384,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,299.1088260559647,410.9236050084031,19.474381692576003,0.0,sim 21s
meta-llama/Meta-Llama-3-70B,h200,4,16384,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,211.7551879979581,224.60748544026262,35.6379222533987,0.0,sim 22s
meta-llama/Meta-Llama-3-70B,h200,4,16384,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,211.7551879979581,224.60748544026262,35.6379222533987,0.0,sim 22s
meta-llama/Meta-Llama-3-70B,h200,8,16384,Dense,0.0,True,-1.6195993760626193,-1.020060287274801,131.45382155143696,131.45382155143696,60.91696138714519,0.0,sim 23s
meta-llama/Meta-Llama-3-70B,h200,8,16384,NaiveSparse,0.0,True,-1.6195993760626193,-1.020060287274801,131.45382155143696,131.45382155143696,60.91696138714519,0.0,sim 22s
