model,device,batch,context_length,baseline,tp,footprint_gb,sparsity_fraction,tpot_p50_ms,tpot_p99_ms,status,wall_s
deepseek-ai/deepseek-llm-67b-chat,blackwell,32,32768,Dense,2,542.0,1.0,345.7523760838158,345.7523760838158,OK,115.9
deepseek-ai/deepseek-llm-67b-chat,blackwell,32,32768,Sparse,2,542.0,0.1,106.61151208381585,106.61151208381585,OK,121.9
deepseek-ai/deepseek-llm-67b-chat,blackwell,32,65536,Dense,4,950.0,1.0,323.09759360771574,323.09759360771574,OK,117.7
deepseek-ai/deepseek-llm-67b-chat,blackwell,32,131072,Dense,8,1766.1,1.0,310.5916906464062,310.5916906464062,OK,118.0
deepseek-ai/deepseek-llm-67b-chat,blackwell,64,16384,Sparse,2,542.0,0.1,107.3957071892495,107.3957071892495,OK,69.6
deepseek-ai/deepseek-llm-67b-chat,blackwell,64,16384,Dense,2,542.0,1.0,346.50380318924954,346.50380318924954,OK,82.3
deepseek-ai/deepseek-llm-67b-chat,blackwell,32,131072,Sparse,8,1766.1,0.1,71.51636264640624,71.51636264640624,OK,124.4
deepseek-ai/deepseek-llm-67b-chat,blackwell,32,65536,Sparse,4,950.0,0.1,83.99359360771572,83.99359360771572,OK,130.6
deepseek-ai/deepseek-llm-67b-chat,blackwell,64,32768,Dense,4,950.0,1.0,319.51591677375376,335.02031436944947,OK,111.7
deepseek-ai/deepseek-llm-67b-chat,blackwell,128,4096,Dense,2,338.0,1.0,200.67583424453983,230.57461650174852,OK,87.3
deepseek-ai/deepseek-llm-67b-chat,blackwell,64,32768,Sparse,4,950.0,0.1,83.78962227375372,95.87126536944943,OK,112.2
deepseek-ai/deepseek-llm-67b-chat,blackwell,128,4096,Sparse,2,338.0,0.1,93.80250174453985,111.32367250174855,OK,89.3
deepseek-ai/deepseek-llm-67b-chat,blackwell,128,8192,Dense,2,542.0,1.0,319.7470477445398,362.8754095017485,OK,93.8
deepseek-ai/deepseek-llm-67b-chat,blackwell,128,8192,Sparse,2,542.0,0.1,105.80378174453986,124.75036050174853,OK,99.8
deepseek-ai/deepseek-llm-67b-chat,blackwell,64,65536,Dense,8,1766.1,1.0,296.703541105434,320.1121368961554,OK,124.8
meta-llama/Meta-Llama-3-70B,blackwell,1,4096,Dense,1,142.5,1.0,99.3030293323357,99.3030293323357,OK,35.8
deepseek-ai/deepseek-llm-67b-chat,blackwell,64,65536,Sparse,8,1766.1,0.1,69.56373150821891,80.97606438174094,OK,126.5
meta-llama/Meta-Llama-3-70B,blackwell,1,4096,Sparse,1,142.5,0.1,97.7301653323357,97.7301653323357,OK,35.3
deepseek-ai/deepseek-llm-67b-chat,blackwell,128,16384,Sparse,4,950.0,0.1,96.27143754469809,108.38823826478318,OK,115.5
meta-llama/Meta-Llama-3-70B,blackwell,1,8192,Dense,1,143.9,1.0,101.0725013323357,101.0725013323357,OK,50.0
deepseek-ai/deepseek-llm-67b-chat,blackwell,128,16384,Dense,4,950.0,1.0,336.2048243723598,336.2048243723598,OK,123.6
meta-llama/Meta-Llama-3-70B,blackwell,1,8192,Sparse,1,143.9,0.1,97.9267733323357,97.9267733323357,OK,53.3
deepseek-ai/deepseek-llm-67b-chat,blackwell,128,32768,Sparse,8,1766.1,0.1,80.23869240695765,91.10672483702847,OK,152.4
meta-llama/Meta-Llama-3-70B,blackwell,1,16384,Dense,1,146.6,1.0,104.54590933233573,104.54590933233573,OK,76.7
deepseek-ai/deepseek-llm-67b-chat,blackwell,128,32768,Dense,8,1766.1,1.0,321.5210337739277,321.5210337739277,OK,164.7
meta-llama/Meta-Llama-3-70B,blackwell,1,16384,Sparse,1,146.6,0.1,98.25445333233573,98.25445333233573,OK,78.9
meta-llama/Meta-Llama-3-70B,blackwell,1,32768,Dense,1,151.9,1.0,111.55826133233572,111.55826133233572,OK,108.4
meta-llama/Meta-Llama-3-70B,blackwell,1,65536,Dense,1,162.7,1.0,125.5174293323357,125.5174293323357,OK,109.2
meta-llama/Meta-Llama-3-70B,blackwell,1,32768,Sparse,1,151.9,0.1,98.97534933233571,98.97534933233571,OK,113.6
meta-llama/Meta-Llama-3-70B,blackwell,1,65536,Sparse,1,162.7,0.1,100.3516053323357,100.3516053323357,OK,109.0
meta-llama/Meta-Llama-3-70B,blackwell,1,131072,Dense,1,184.1,1.0,153.5013013323357,153.5013013323357,OK,108.8
meta-llama/Meta-Llama-3-70B,blackwell,1,131072,Sparse,1,184.1,0.1,103.1696533323357,103.1696533323357,OK,108.3
meta-llama/Meta-Llama-3-70B,blackwell,1,262144,Dense,1,227.1,1.0,209.40350933233574,209.40350933233574,OK,116.0
meta-llama/Meta-Llama-3-70B,blackwell,1,262144,Sparse,1,227.1,0.1,108.74021333233571,108.74021333233571,OK,106.6
meta-llama/Meta-Llama-3-70B,blackwell,2,4096,Dense,1,143.9,1.0,125.39339689746495,125.39339689746495,OK,43.6
meta-llama/Meta-Llama-3-70B,blackwell,2,4096,Sparse,1,143.9,0.1,122.24766889746495,122.24766889746495,OK,42.8
meta-llama/Meta-Llama-3-70B,blackwell,2,8192,Sparse,1,146.6,0.1,122.59173289746498,122.59173289746498,OK,51.3
meta-llama/Meta-Llama-3-70B,blackwell,2,8192,Dense,1,146.6,1.0,128.88318889746495,128.88318889746495,OK,58.2
meta-llama/Meta-Llama-3-70B,blackwell,2,16384,Dense,1,151.9,1.0,135.87915689746492,135.87915689746492,OK,63.5
meta-llama/Meta-Llama-3-70B,blackwell,2,16384,Sparse,1,151.9,0.1,123.29624489746496,123.29624489746496,OK,66.5
meta-llama/Meta-Llama-3-70B,blackwell,1,524288,Sparse,2,313.0,0.1,72.56346709407947,72.56346709407947,OK,134.3
meta-llama/Meta-Llama-3-70B,blackwell,1,524288,Dense,2,313.0,1.0,173.22676309407947,173.22676309407947,OK,139.9
meta-llama/Meta-Llama-3-70B,blackwell,1,1048576,Sparse,2,484.8,0.1,83.73735509407948,83.73735509407948,OK,155.8
meta-llama/Meta-Llama-3-70B,blackwell,1,1048576,Dense,2,484.8,1.0,285.06394709407937,285.06394709407937,OK,163.2
meta-llama/Meta-Llama-3-70B,blackwell,2,32768,Dense,1,162.7,1.0,149.85470889746497,149.85470889746497,OK,102.8
meta-llama/Meta-Llama-3-70B,blackwell,2,32768,Sparse,1,162.7,0.1,124.68888489746494,124.68888489746494,OK,103.9
meta-llama/Meta-Llama-3-70B,blackwell,2,65536,Sparse,1,184.1,0.1,127.49054889746498,127.49054889746498,OK,100.0
meta-llama/Meta-Llama-3-70B,blackwell,2,65536,Dense,1,184.1,1.0,177.82219689746492,177.82219689746492,OK,102.2
meta-llama/Meta-Llama-3-70B,blackwell,2,131072,Dense,1,227.1,1.0,233.74078889746502,233.74078889746502,OK,101.4
meta-llama/Meta-Llama-3-70B,blackwell,2,131072,Sparse,1,227.1,0.1,133.07749289746496,133.07749289746496,OK,96.8
meta-llama/Meta-Llama-3-70B,blackwell,4,4096,Dense,1,146.6,1.0,128.91931689746497,128.91931689746497,OK,38.7
meta-llama/Meta-Llama-3-70B,blackwell,4,4096,Sparse,1,146.6,0.1,122.59509289746495,122.59509289746495,OK,36.9
meta-llama/Meta-Llama-3-70B,blackwell,4,8192,Dense,1,151.9,1.0,135.89890089746498,135.89890089746498,OK,44.2
meta-llama/Meta-Llama-3-70B,blackwell,4,8192,Sparse,1,151.9,0.1,123.31598889746498,123.31598889746498,OK,43.7
meta-llama/Meta-Llama-3-70B,blackwell,2,262144,Dense,2,313.0,1.0,188.50347209964468,188.50347209964468,OK,121.2
meta-llama/Meta-Llama-3-70B,blackwell,2,262144,Sparse,2,313.0,0.1,87.84017609964468,87.84017609964468,OK,121.8
meta-llama/Meta-Llama-3-70B,blackwell,4,16384,Dense,1,162.7,1.0,149.89083689746496,149.89083689746496,OK,61.0
meta-llama/Meta-Llama-3-70B,blackwell,4,16384,Sparse,1,162.7,0.1,124.69224489746497,124.69224489746497,OK,60.6
meta-llama/Meta-Llama-3-70B,blackwell,2,524288,Dense,2,484.8,1.0,300.3488480996446,300.3488480996446,OK,136.2
meta-llama/Meta-Llama-3-70B,blackwell,2,524288,Sparse,2,484.8,0.1,99.02225609964468,99.02225609964468,OK,136.0
meta-llama/Meta-Llama-3-70B,blackwell,4,32768,Dense,1,184.1,1.0,177.84194089746498,177.84194089746498,OK,91.4
meta-llama/Meta-Llama-3-70B,blackwell,4,32768,Sparse,1,184.1,0.1,127.51029289746496,127.51029289746496,OK,96.1
meta-llama/Meta-Llama-3-70B,blackwell,4,65536,Sparse,1,227.1,0.1,133.08085289746495,133.08085289746495,OK,91.9
meta-llama/Meta-Llama-3-70B,blackwell,4,65536,Dense,1,227.1,1.0,233.77691689746496,233.77691689746496,OK,93.0
meta-llama/Meta-Llama-3-70B,blackwell,2,1048576,Dense,4,828.4,1.0,276.35442810210486,276.35442810210486,OK,172.2
meta-llama/Meta-Llama-3-70B,blackwell,2,1048576,Sparse,4,828.4,0.1,75.0278361021049,75.0278361021049,OK,177.3
meta-llama/Meta-Llama-3-70B,blackwell,4,131072,Dense,2,313.0,1.0,188.51502409964468,188.51502409964468,OK,104.8
meta-llama/Meta-Llama-3-70B,blackwell,8,4096,Dense,1,151.9,1.0,135.93838889746496,135.93838889746496,OK,28.8
meta-llama/Meta-Llama-3-70B,blackwell,8,4096,Sparse,1,151.9,0.1,123.30632489746495,123.30632489746495,OK,29.3
meta-llama/Meta-Llama-3-70B,blackwell,4,131072,Sparse,2,313.0,0.1,87.85172809964467,87.85172809964467,OK,106.2
meta-llama/Meta-Llama-3-70B,blackwell,4,262144,Dense,2,484.8,1.0,300.3685920996446,300.3685920996446,OK,112.2
meta-llama/Meta-Llama-3-70B,blackwell,4,262144,Sparse,2,484.8,0.1,99.02561609964467,99.02561609964467,OK,119.8
meta-llama/Meta-Llama-3-70B,blackwell,8,8192,Dense,1,162.7,1.0,149.91394089746495,149.91394089746495,OK,48.5
meta-llama/Meta-Llama-3-70B,blackwell,8,8192,Sparse,1,162.7,0.1,124.74811689746494,124.74811689746494,OK,49.2
meta-llama/Meta-Llama-3-70B,blackwell,4,524288,Sparse,4,828.4,0.1,75.03529210210489,75.03529210210489,OK,127.8
meta-llama/Meta-Llama-3-70B,blackwell,4,524288,Dense,4,828.4,1.0,276.36188410210485,276.36188410210485,OK,128.5
meta-llama/Meta-Llama-3-70B,blackwell,8,16384,Sparse,1,184.1,0.1,127.51701289746498,127.51701289746498,OK,68.6
meta-llama/Meta-Llama-3-70B,blackwell,8,16384,Dense,1,184.1,1.0,177.88142889746496,177.88142889746496,OK,69.2
meta-llama/Meta-Llama-3-70B,blackwell,8,32768,Dense,1,227.1,1.0,233.80002089746498,233.80002089746498,OK,101.5
meta-llama/Meta-Llama-3-70B,blackwell,8,32768,Sparse,1,227.1,0.1,133.08757289746492,133.08757289746492,OK,97.3
meta-llama/Meta-Llama-3-70B,blackwell,4,1048576,Dense,8,1515.6,1.0,263.29396334997966,263.29396334997966,OK,165.2
meta-llama/Meta-Llama-3-70B,blackwell,4,1048576,Sparse,8,1515.6,0.1,61.96327534997968,61.96327534997968,OK,160.3
meta-llama/Meta-Llama-3-70B,blackwell,8,65536,Dense,2,313.0,1.0,188.53812809964467,188.53812809964467,OK,106.7
meta-llama/Meta-Llama-3-70B,blackwell,16,4096,Dense,1,162.7,1.0,150.1153108929158,150.1153108929158,OK,33.4
meta-llama/Meta-Llama-3-70B,blackwell,16,4096,Sparse,1,162.7,0.1,124.91671889291581,124.91671889291581,OK,33.8
meta-llama/Meta-Llama-3-70B,blackwell,8,65536,Sparse,2,313.0,0.1,87.85025609964465,87.85025609964465,OK,106.7
meta-llama/Meta-Llama-3-70B,blackwell,8,131072,Dense,2,484.8,1.0,300.38350409964465,300.38350409964465,OK,113.9
meta-llama/Meta-Llama-3-70B,blackwell,8,131072,Sparse,2,484.8,0.1,99.05691209964465,99.05691209964465,OK,109.2
meta-llama/Meta-Llama-3-70B,blackwell,8,262144,Dense,4,828.4,1.0,276.37679610210483,276.37679610210483,OK,111.8
meta-llama/Meta-Llama-3-70B,blackwell,8,262144,Sparse,4,828.4,0.1,75.04201210210488,75.04201210210488,OK,117.9
meta-llama/Meta-Llama-3-70B,blackwell,16,8192,Sparse,1,184.1,0.1,127.7511508929158,127.7511508929158,OK,55.7
meta-llama/Meta-Llama-3-70B,blackwell,16,8192,Dense,1,184.1,1.0,178.06641489291582,178.06641489291582,OK,56.4
meta-llama/Meta-Llama-3-70B,blackwell,8,524288,Sparse,8,1515.6,0.1,61.96999534997969,61.96999534997969,OK,128.4
meta-llama/Meta-Llama-3-70B,blackwell,8,524288,Dense,8,1515.6,1.0,263.3027313499797,263.3027313499797,OK,134.5
meta-llama/Meta-Llama-3-70B,blackwell,16,16384,Dense,1,227.1,1.0,234.00139089291577,234.00139089291577,OK,79.2
meta-llama/Meta-Llama-3-70B,blackwell,16,16384,Sparse,1,227.1,0.1,133.3053268929158,133.3053268929158,OK,76.5
meta-llama/Meta-Llama-3-70B,blackwell,32,4096,Dense,1,184.1,1.0,178.48819204690747,178.48819204690747,OK,31.9
meta-llama/Meta-Llama-3-70B,blackwell,32,4096,Sparse,1,184.1,0.1,128.07462404690747,128.07462404690747,OK,31.2
meta-llama/Meta-Llama-3-70B,blackwell,32,8192,Dense,1,227.1,1.0,234.4067840469075,234.4067840469075,OK,37.5
meta-llama/Meta-Llama-3-70B,blackwell,32,8192,Sparse,1,227.1,0.1,133.7762560469075,133.7762560469075,OK,33.6
meta-llama/Meta-Llama-3-70B,blackwell,16,32768,Dense,2,313.0,1.0,188.71080498964977,188.71080498964977,OK,119.5
meta-llama/Meta-Llama-3-70B,blackwell,16,32768,Sparse,2,313.0,0.1,88.02293298964977,88.02293298964977,OK,118.8
meta-llama/Meta-Llama-3-70B,blackwell,16,65536,Dense,2,484.8,1.0,300.56437298964977,300.56437298964977,OK,116.3
meta-llama/Meta-Llama-3-70B,blackwell,16,65536,Sparse,2,484.8,0.1,99.22139698964976,99.22139698964976,OK,115.4
meta-llama/Meta-Llama-3-70B,blackwell,16,131072,Dense,4,828.4,1.0,276.4994549837413,276.4994549837413,OK,115.1
meta-llama/Meta-Llama-3-70B,blackwell,16,131072,Sparse,4,828.4,0.1,75.17695898374133,75.17695898374133,OK,118.4
meta-llama/Meta-Llama-3-70B,blackwell,16,262144,Sparse,8,1515.6,0.1,62.111666481655305,62.111666481655305,OK,122.0
meta-llama/Meta-Llama-3-70B,blackwell,16,262144,Dense,8,1515.6,1.0,263.44235448165534,263.44235448165534,OK,122.7
meta-llama/Meta-Llama-3-70B,blackwell,32,16384,Dense,2,313.0,1.0,189.08291487630095,189.08291487630095,OK,74.6
meta-llama/Meta-Llama-3-70B,blackwell,32,16384,Sparse,2,313.0,0.1,88.41142687630092,88.41142687630092,OK,76.6
meta-llama/Meta-Llama-3-70B,blackwell,64,4096,Dense,1,227.1,1.0,235.27738288125292,235.27738288125292,OK,40.7
meta-llama/Meta-Llama-3-70B,blackwell,64,4096,Sparse,1,227.1,0.1,134.4666308812529,134.4666308812529,OK,40.1
meta-llama/Meta-Llama-3-70B,blackwell,64,8192,Dense,2,313.0,1.0,189.8359113341917,189.8359113341917,OK,52.0
meta-llama/Meta-Llama-3-70B,blackwell,64,8192,Sparse,2,313.0,0.1,89.18899933419175,89.18899933419175,OK,52.3
meta-llama/Meta-Llama-3-70B,blackwell,32,32768,Sparse,2,484.8,0.1,99.55254687630094,99.55254687630094,OK,115.6
meta-llama/Meta-Llama-3-70B,blackwell,32,32768,Dense,2,484.8,1.0,300.92829087630093,300.92829087630093,OK,122.2
meta-llama/Meta-Llama-3-70B,blackwell,32,65536,Sparse,4,828.4,0.1,75.41262940565714,75.41262940565714,OK,117.3
meta-llama/Meta-Llama-3-70B,blackwell,32,65536,Dense,4,828.4,1.0,276.7597014056572,276.7597014056572,OK,118.6
meta-llama/Meta-Llama-3-70B,blackwell,64,16384,Dense,2,484.8,1.0,301.68947933419184,301.68947933419184,OK,71.7
meta-llama/Meta-Llama-3-70B,blackwell,32,131072,Dense,8,1515.6,1.0,263.7238845930052,263.7238845930052,OK,117.3
meta-llama/Meta-Llama-3-70B,blackwell,32,131072,Sparse,8,1515.6,0.1,62.401388593005215,62.401388593005215,OK,121.2
meta-llama/Meta-Llama-3-70B,blackwell,64,16384,Sparse,2,484.8,0.1,100.32192733419174,100.32192733419174,OK,77.7
meta-llama/Meta-Llama-3-70B,blackwell,64,32768,Dense,4,828.4,1.0,271.1725322328163,287.7767756388736,OK,107.4
meta-llama/Meta-Llama-3-70B,blackwell,64,32768,Sparse,4,828.4,0.1,74.91207815153363,86.383322278,OK,107.3
meta-llama/Meta-Llama-3-70B,blackwell,128,4096,Dense,2,313.0,1.0,178.36061195065452,206.17646095908543,OK,79.4
meta-llama/Meta-Llama-3-70B,blackwell,128,4096,Sparse,2,313.0,0.1,88.96131595065451,105.73434895908542,OK,78.2
Qwen/Qwen-72B,blackwell,1,4096,Dense,1,155.3,1.0,113.53307060491977,113.53307060491977,OK,26.3
meta-llama/Meta-Llama-3-70B,blackwell,128,8192,Dense,2,484.8,1.0,278.0149793026125,317.62688831104344,OK,84.4
meta-llama/Meta-Llama-3-70B,blackwell,128,8192,Sparse,2,484.8,0.1,99.0374759506545,117.0556929590854,OK,83.8
Qwen/Qwen-72B,blackwell,1,4096,Sparse,1,155.3,0.1,100.95015860491975,100.95015860491975,OK,28.6
meta-llama/Meta-Llama-3-70B,blackwell,64,65536,Sparse,8,1515.6,0.1,60.49012720725595,70.82242357364453,OK,122.2
meta-llama/Meta-Llama-3-70B,blackwell,64,65536,Dense,8,1515.6,1.0,242.34722320725595,272.16744757364455,OK,126.2
meta-llama/Meta-Llama-3-70B,blackwell,128,16384,Sparse,4,828.4,0.1,86.38086331795559,97.9328000907038,OK,100.4
meta-llama/Meta-Llama-3-70B,blackwell,128,16384,Dense,4,828.4,1.0,288.8656361675143,288.8656361675143,OK,111.2
Qwen/Qwen-72B,blackwell,1,8192,Dense,1,166.1,1.0,127.68884660491975,127.68884660491975,OK,52.4
Qwen/Qwen-72B,blackwell,1,8192,Sparse,1,166.1,0.1,102.52302260491975,102.52302260491975,OK,50.5
Qwen/Qwen-72B,blackwell,1,16384,Dense,1,187.5,1.0,155.47611060491977,155.47611060491977,OK,67.3
Qwen/Qwen-72B,blackwell,1,16384,Sparse,1,187.5,0.1,105.14446260491975,105.14446260491975,OK,68.7
meta-llama/Meta-Llama-3-70B,blackwell,128,32768,Sparse,8,1515.6,0.1,69.7249030387186,79.77734963098384,OK,138.5
meta-llama/Meta-Llama-3-70B,blackwell,128,32768,Dense,8,1515.6,1.0,273.3489133196792,273.3489133196792,OK,147.9
Qwen/Qwen-72B,blackwell,2,4096,Dense,1,166.1,1.0,152.47067648819504,152.47067648819504,OK,25.7
Qwen/Qwen-72B,blackwell,2,4096,Sparse,1,166.1,0.1,127.30485248819501,127.30485248819501,OK,21.9
Qwen/Qwen-72B,blackwell,1,32768,Dense,1,230.5,1.0,211.57492660491977,211.57492660491977,OK,106.4
Qwen/Qwen-72B,blackwell,1,32768,Sparse,1,230.5,0.1,110.91163060491978,110.91163060491978,OK,109.7
Qwen/Qwen-72B,blackwell,1,65536,Sparse,2,316.4,0.1,73.57722347600702,73.57722347600702,OK,103.6
Qwen/Qwen-72B,blackwell,1,65536,Dense,2,316.4,1.0,174.24051947600705,174.24051947600705,OK,107.2
Qwen/Qwen-72B,blackwell,1,131072,Dense,2,488.2,1.0,286.17600747600704,286.17600747600704,OK,107.5
Qwen/Qwen-72B,blackwell,2,8192,Dense,1,187.5,1.0,180.38901248819502,180.38901248819502,OK,39.2
Qwen/Qwen-72B,blackwell,1,131072,Sparse,2,488.2,0.1,84.84941547600702,84.84941547600702,OK,108.9
Qwen/Qwen-72B,blackwell,2,8192,Sparse,1,187.5,0.1,130.05736448819502,130.05736448819502,OK,44.1
Qwen/Qwen-72B,blackwell,1,262144,Dense,4,831.8,1.0,267.1943511717749,267.1943511717749,OK,117.7
Qwen/Qwen-72B,blackwell,1,262144,Sparse,4,831.8,0.1,65.8677591717749,65.8677591717749,OK,121.1
Qwen/Qwen-72B,blackwell,2,16384,Dense,1,230.5,1.0,236.35675648819497,236.35675648819497,OK,66.4
Qwen/Qwen-72B,blackwell,2,16384,Sparse,1,230.5,0.1,135.69346048819503,135.69346048819503,OK,68.3
Qwen/Qwen-72B,blackwell,1,524288,Dense,8,1519.0,1.0,255.52175047935123,255.52175047935123,OK,134.4
Qwen/Qwen-72B,blackwell,4,4096,Dense,1,187.5,1.0,180.654516488195,180.654516488195,OK,22.4
Qwen/Qwen-72B,blackwell,1,524288,Sparse,8,1519.0,0.1,54.195158479351235,54.195158479351235,OK,134.4
Qwen/Qwen-72B,blackwell,4,4096,Sparse,1,187.5,0.1,130.06072448819504,130.06072448819504,OK,27.1
Qwen/Qwen-72B,blackwell,2,32768,Sparse,2,316.4,0.1,89.1565235770541,89.1565235770541,OK,105.8
Qwen/Qwen-72B,blackwell,2,32768,Dense,2,316.4,1.0,189.8198195770541,189.8198195770541,OK,106.7
Qwen/Qwen-72B,blackwell,4,8192,Sparse,1,230.5,0.1,135.82789248819503,135.82789248819503,OK,39.9
Qwen/Qwen-72B,blackwell,4,8192,Dense,1,230.5,1.0,236.49118848819504,236.49118848819504,OK,42.0
Qwen/Qwen-72B,blackwell,2,65536,Dense,2,488.2,1.0,301.6897715770541,301.6897715770541,OK,112.6
Qwen/Qwen-72B,blackwell,2,65536,Sparse,2,488.2,0.1,100.3631795770541,100.3631795770541,OK,112.5
Qwen/Qwen-72B,blackwell,2,131072,Dense,4,831.8,1.0,278.02823719676394,278.02823719676394,OK,119.0
Qwen/Qwen-72B,blackwell,2,131072,Sparse,4,831.8,0.1,76.70164519676396,76.70164519676396,OK,113.9
Qwen/Qwen-72B,blackwell,4,16384,Dense,2,316.4,1.0,189.95425157705415,189.95425157705415,OK,63.7
Qwen/Qwen-72B,blackwell,2,262144,Dense,8,1519.0,1.0,263.40471833123433,263.40471833123433,OK,120.9
Qwen/Qwen-72B,blackwell,4,16384,Sparse,2,316.4,0.1,89.15988357705409,89.15988357705409,OK,66.2
Qwen/Qwen-72B,blackwell,2,262144,Sparse,8,1519.0,0.1,62.07812633123437,62.07812633123437,OK,118.0
Qwen/Qwen-72B,blackwell,8,4096,Dense,1,230.5,1.0,236.76005248819502,236.76005248819502,OK,37.8
Qwen/Qwen-72B,blackwell,8,4096,Sparse,1,230.5,0.1,135.70354048819502,135.70354048819502,OK,40.6
Qwen/Qwen-72B,blackwell,8,8192,Dense,2,316.4,1.0,190.0265075770541,190.0265075770541,OK,44.0
Qwen/Qwen-72B,blackwell,8,8192,Sparse,2,316.4,0.1,89.3632115770541,89.3632115770541,OK,40.0
Qwen/Qwen-72B,blackwell,8,16384,Dense,2,488.2,1.0,301.8964595770541,301.8964595770541,OK,57.9
Qwen/Qwen-72B,blackwell,8,16384,Sparse,2,488.2,0.1,100.43879557705411,100.43879557705411,OK,58.1
Qwen/Qwen-72B,blackwell,4,32768,Dense,2,488.2,1.0,301.7586675770541,301.7586675770541,OK,115.6
Qwen/Qwen-72B,blackwell,4,32768,Sparse,2,488.2,0.1,100.4320755770541,100.4320755770541,OK,119.8
Qwen/Qwen-72B,blackwell,4,65536,Dense,4,831.8,1.0,278.097133196764,278.097133196764,OK,120.6
Qwen/Qwen-72B,blackwell,4,65536,Sparse,4,831.8,0.1,76.70500519676398,76.70500519676398,OK,120.4
Qwen/Qwen-72B,blackwell,4,131072,Dense,8,1519.0,1.0,263.42446233123434,263.42446233123434,OK,120.5
Qwen/Qwen-72B,blackwell,4,131072,Sparse,8,1519.0,0.1,62.097870331234375,62.097870331234375,OK,120.1
Qwen/Qwen-72B,blackwell,16,4096,Dense,2,316.4,1.0,190.32231628910912,190.32231628910912,OK,43.1
Qwen/Qwen-72B,blackwell,16,4096,Sparse,2,316.4,0.1,89.52794828910909,89.52794828910909,OK,39.9
Qwen/Qwen-72B,blackwell,16,8192,Dense,2,488.2,1.0,302.12673228910916,302.12673228910916,OK,51.7
Qwen/Qwen-72B,blackwell,16,8192,Sparse,2,488.2,0.1,100.8656762891091,100.8656762891091,OK,51.5
Qwen/Qwen-72B,blackwell,8,32768,Dense,4,831.8,1.0,278.13662119676394,278.13662119676394,OK,107.1
Qwen/Qwen-72B,blackwell,8,32768,Sparse,4,831.8,0.1,76.71172519676396,76.71172519676396,OK,104.2
Qwen/Qwen-72B,blackwell,32,4096,Dense,2,488.2,1.0,302.7861433582236,302.7861433582236,OK,36.2
Qwen/Qwen-72B,blackwell,32,4096,Sparse,2,488.2,0.1,101.13187135822359,101.13187135822359,OK,37.3
Qwen/Qwen-72B,blackwell,8,65536,Dense,8,1519.0,1.0,263.46395033123434,263.46395033123434,OK,115.8
Qwen/Qwen-72B,blackwell,8,65536,Sparse,8,1519.0,0.1,62.088206331234375,62.088206331234375,OK,113.7
Qwen/Qwen-72B,blackwell,16,16384,Dense,4,831.8,1.0,278.2917421234526,278.2917421234526,OK,81.0
Qwen/Qwen-72B,blackwell,16,16384,Sparse,4,831.8,0.1,76.89961412345265,76.89961412345265,OK,81.2
Qwen/Qwen-72B,blackwell,32,8192,Dense,4,831.8,1.0,278.60569628508944,278.60569628508944,OK,56.7
Qwen/Qwen-72B,blackwell,32,8192,Sparse,4,831.8,0.1,77.34464028508938,77.34464028508938,OK,57.4
Qwen/Qwen-72B,blackwell,64,4096,Dense,4,831.8,1.0,274.06858961897285,290.1461956439619,OK,49.5
Qwen/Qwen-72B,blackwell,64,4096,Sparse,4,831.8,0.1,76.81542525898845,88.55560351564968,OK,50.2
Qwen/Qwen-72B,blackwell,32,16384,Sparse,8,1519.0,0.1,62.6440566536115,62.6440566536115,OK,77.2
Qwen/Qwen2-72B,blackwell,1,4096,Dense,1,146.7,1.0,102.15458705042003,102.15458705042003,OK,30.7
Qwen/Qwen-72B,blackwell,64,8192,Sparse,8,1519.0,0.1,60.93174152873096,71.32893196120837,OK,54.7
Qwen/Qwen-72B,blackwell,32,16384,Dense,8,1519.0,1.0,263.98703265361155,263.98703265361155,OK,85.1
Qwen/Qwen2-72B,blackwell,1,4096,Sparse,1,146.7,0.1,100.58172305042004,100.58172305042004,OK,38.3
Qwen/Qwen-72B,blackwell,16,32768,Sparse,8,1519.0,0.1,62.24547368658618,62.24547368658618,OK,128.6
Qwen/Qwen-72B,blackwell,16,32768,Dense,8,1519.0,1.0,263.6212176865862,263.6212176865862,OK,129.3
Qwen/Qwen-72B,blackwell,64,8192,Dense,8,1519.0,1.0,242.74582952873098,272.6227559612084,OK,69.7
Qwen/Qwen2-72B,blackwell,1,8192,Sparse,1,148.1,0.1,100.77833105042002,100.77833105042002,OK,50.8
Qwen/Qwen2-72B,blackwell,1,8192,Dense,1,148.1,1.0,103.92405905042004,103.92405905042004,OK,53.1
Qwen/Qwen-72B,blackwell,128,4096,Sparse,8,1519.0,0.1,70.25669578839785,80.31681223045186,OK,83.7
Qwen/Qwen-72B,blackwell,128,4096,Dense,8,1519.0,1.0,274.13198388163653,274.13198388163653,OK,88.7
Qwen/Qwen2-72B,blackwell,1,16384,Dense,1,150.8,1.0,107.39746705042005,107.39746705042005,OK,83.7
Qwen/Qwen2-72B,blackwell,1,16384,Sparse,1,150.8,0.1,101.10601105042005,101.10601105042005,OK,84.6
Qwen/Qwen2-72B,blackwell,1,32768,Dense,1,156.1,1.0,114.40981905042004,114.40981905042004,OK,115.6
Qwen/Qwen2-72B,blackwell,1,32768,Sparse,1,156.1,0.1,101.82690705042005,101.82690705042005,OK,112.0
Qwen/Qwen2-72B,blackwell,1,65536,Dense,1,166.9,1.0,128.36898705042003,128.36898705042003,OK,113.4
