model,device,batch,context_length,baseline,tp,footprint_gb,sparsity_fraction,tpot_p50_ms,tpot_p99_ms,status,wall_s
mistralai/Mistral-7B-v0.1,blackwell,8,4096,Dense,4,18.8,1.0,14.636305080952365,14.636305080952365,OK,212.2
mistralai/Mistral-7B-v0.1,blackwell,8,4096,Dense,2,18.8,1.0,17.532342011868735,17.532342011868735,OK,221.8
mistralai/Mistral-7B-v0.1,blackwell,8,4096,Dense,8,18.8,1.0,14.09673152903394,14.09673152903394,OK,198.1
mistralai/Mistral-7B-v0.1,blackwell,8,4096,Sparse,2,18.8,0.1,15.017398011868732,15.017398011868732,OK,180.9
mistralai/Mistral-7B-v0.1,blackwell,8,4096,Sparse,8,18.8,0.1,13.467995529033939,13.467995529033939,OK,155.5
mistralai/Mistral-7B-v0.1,blackwell,8,4096,Sparse,4,18.8,0.1,13.378833080952367,13.378833080952367,OK,166.6
mistralai/Mistral-7B-v0.1,blackwell,8,8192,Dense,2,23.1,1.0,20.325814011868733,20.325814011868733,OK,139.9
mistralai/Mistral-7B-v0.1,blackwell,8,8192,Dense,8,23.1,1.0,14.795099529033939,14.795099529033939,OK,116.7
mistralai/Mistral-7B-v0.1,blackwell,8,8192,Sparse,4,23.1,0.1,13.526289080952367,13.526289080952367,OK,87.1
mistralai/Mistral-7B-v0.1,blackwell,8,8192,Sparse,8,23.1,0.1,13.541723529033941,13.541723529033941,OK,72.0
mistralai/Mistral-7B-v0.1,blackwell,8,8192,Sparse,2,23.1,0.1,15.312310011868734,15.312310011868734,OK,102.5
mistralai/Mistral-7B-v0.1,blackwell,8,8192,Dense,4,23.1,1.0,16.03304108095237,16.03304108095237,OK,131.0
mistralai/Mistral-7B-v0.1,blackwell,16,4096,Dense,8,23.1,1.0,14.822573721743883,14.822573721743883,OK,25.2
mistralai/Mistral-7B-v0.1,blackwell,16,4096,Dense,2,23.1,1.0,20.37509539221647,20.37509539221647,OK,26.4
mistralai/Mistral-7B-v0.1,blackwell,16,4096,Dense,4,23.1,1.0,16.071806103850182,16.071806103850182,OK,26.8
mistralai/Mistral-7B-v0.1,blackwell,16,4096,Sparse,4,23.1,0.1,13.556862103850184,13.556862103850184,OK,26.0
mistralai/Mistral-7B-v0.1,blackwell,16,4096,Sparse,2,23.1,0.1,15.345207392216471,15.345207392216471,OK,26.7
mistralai/Mistral-7B-v0.1,blackwell,16,4096,Sparse,8,23.1,0.1,13.56510172174388,13.56510172174388,OK,25.9
mistralai/Mistral-7B-v0.1,blackwell,16,8192,Dense,2,31.7,1.0,25.962039392216475,25.962039392216475,OK,259.9
mistralai/Mistral-7B-v0.1,blackwell,8,16384,Sparse,4,31.7,0.1,13.804817080952366,13.804817080952366,OK,286.3
mistralai/Mistral-7B-v0.1,blackwell,8,16384,Sparse,2,31.7,0.1,15.869366011868731,15.869366011868731,OK,287.6
mistralai/Mistral-7B-v0.1,blackwell,8,16384,Dense,8,31.7,1.0,16.19388352903394,16.19388352903394,OK,290.6
mistralai/Mistral-7B-v0.1,blackwell,8,16384,Sparse,8,31.7,0.1,13.680987529033938,13.680987529033938,OK,292.9
mistralai/Mistral-7B-v0.1,blackwell,16,8192,Dense,8,31.7,1.0,16.21930972174388,16.21930972174388,OK,265.2
mistralai/Mistral-7B-v0.1,blackwell,16,8192,Sparse,2,31.7,0.1,15.90226339221647,15.90226339221647,OK,270.4
mistralai/Mistral-7B-v0.1,blackwell,16,8192,Dense,4,31.7,1.0,18.865278103850184,18.865278103850184,OK,273.5
mistralai/Mistral-7B-v0.1,blackwell,16,8192,Sparse,8,31.7,0.1,13.70436572174388,13.70436572174388,OK,271.6
mistralai/Mistral-7B-v0.1,blackwell,16,8192,Sparse,4,31.7,0.1,13.835390103850182,13.835390103850182,OK,274.5
mistralai/Mistral-7B-v0.1,blackwell,32,4096,Sparse,2,31.7,0.1,15.827985829542909,21.766403350649856,OK,38.5
mistralai/Mistral-7B-v0.1,blackwell,32,4096,Sparse,4,31.7,0.1,13.813842897423955,19.091674156801872,OK,51.2
mistralai/Mistral-7B-v0.1,blackwell,32,4096,Dense,2,31.7,1.0,24.98714582954291,28.943590762639854,OK,51.5
mistralai/Mistral-7B-v0.1,blackwell,32,4096,Sparse,8,31.7,0.1,13.707213035129381,19.00826096619296,OK,51.7
mistralai/Mistral-7B-v0.1,blackwell,32,4096,Dense,4,31.7,1.0,18.270626897423952,24.125658156801876,OK,53.8
mistralai/Mistral-7B-v0.1,blackwell,32,4096,Dense,8,31.7,1.0,15.913077035129383,21.525252966192966,OK,68.6
mistralai/Mistral-7B-v0.1,blackwell,32,8192,Dense,2,48.8,1.0,35.12064982954291,40.12567076263985,OK,88.1
mistralai/Mistral-7B-v0.1,blackwell,32,8192,Dense,8,48.8,1.0,18.40566103512938,24.324868966192962,OK,94.3
mistralai/Mistral-7B-v0.1,blackwell,32,8192,Sparse,4,48.8,0.1,14.305362897423953,19.656922156801873,OK,95.9
mistralai/Mistral-7B-v0.1,blackwell,32,8192,Sparse,8,48.8,0.1,13.952973035129382,19.29088496619296,OK,95.9
mistralai/Mistral-7B-v0.1,blackwell,32,8192,Sparse,2,48.8,0.1,16.83560182954291,22.905091350649858,OK,97.3
mistralai/Mistral-7B-v0.1,blackwell,32,8192,Dense,4,48.8,1.0,23.296586897423957,27.12741615497514,OK,97.6
mistralai/Mistral-7B-v0.1,blackwell,32,16384,Dense,8,83.2,1.0,23.42957303512938,27.28749527474991,OK,287.1
mistralai/Mistral-7B-v0.1,blackwell,32,16384,Sparse,2,83.2,0.1,18.842809829542908,22.24253476263985,OK,287.5
mistralai/Mistral-7B-v0.1,blackwell,32,16384,Dense,2,83.2,1.0,55.395849829542904,62.49802276263985,OK,289.0
meta-llama/Meta-Llama-3-8B,blackwell,1,4096,Sparse,2,16.6,0.1,11.82632453157885,11.82632453157885,OK,18.2
meta-llama/Meta-Llama-3-8B,blackwell,1,4096,Dense,2,16.6,1.0,12.12123653157885,12.12123653157885,OK,24.5
meta-llama/Meta-Llama-3-8B,blackwell,1,4096,Sparse,4,16.6,0.1,11.179403918699924,11.179403918699924,OK,29.1
meta-llama/Meta-Llama-3-8B,blackwell,1,4096,Dense,4,16.6,1.0,11.326859918699927,11.326859918699927,OK,29.7
mistralai/Mistral-7B-v0.1,blackwell,64,4096,Dense,4,48.8,1.0,29.32774004203958,32.45781729959077,OK,30.1
meta-llama/Meta-Llama-3-8B,blackwell,1,8192,Dense,2,17.1,1.0,12.48168453157885,12.48168453157885,OK,30.2
mistralai/Mistral-7B-v0.1,blackwell,64,4096,Sparse,8,48.8,0.1,19.277008998417017,24.64023601642861,OK,30.4
mistralai/Mistral-7B-v0.1,blackwell,64,4096,Dense,2,48.8,1.0,37.8172284047737,43.191074024076606,OK,30.6
mistralai/Mistral-7B-v0.1,blackwell,128,4096,Sparse,4,83.2,0.1,28.19930349087642,41.89201092270256,OK,31.0
mistralai/Mistral-7B-v0.1,blackwell,128,4096,Sparse,8,83.2,0.1,27.59711799179703,41.142762151876425,OK,31.4
mistralai/Mistral-7B-v0.1,blackwell,128,4096,Dense,8,83.2,1.0,33.120227170405684,43.32771800862516,OK,32.3
meta-llama/Meta-Llama-3-8B,blackwell,1,4096,Sparse,8,16.6,0.1,10.461543338661823,10.461543338661823,OK,32.8
mistralai/Mistral-7B-v0.1,blackwell,128,4096,Dense,4,83.2,1.0,39.43788648004372,51.69547978477425,OK,33.2
meta-llama/Meta-Llama-3-8B,blackwell,1,8192,Sparse,2,17.1,0.1,11.859092531578852,11.859092531578852,OK,7.6
mistralai/Mistral-7B-v0.1,blackwell,64,4096,Sparse,2,48.8,0.1,22.774427584884595,28.8117254847001,OK,37.3
mistralai/Mistral-7B-v0.1,blackwell,64,4096,Sparse,4,48.8,0.1,19.584549749569646,24.970711775326865,OK,37.3
mistralai/Mistral-7B-v0.1,blackwell,128,4096,Sparse,2,83.2,0.1,30.052402446245733,42.91429581560214,OK,38.2
mistralai/Mistral-7B-v0.1,blackwell,64,4096,Dense,8,48.8,1.0,23.793072368739775,29.67393999687729,OK,38.3
meta-llama/Meta-Llama-3-8B,blackwell,1,4096,Dense,8,16.6,1.0,10.535271338661824,10.535271338661824,OK,39.5
mistralai/Mistral-7B-v0.1,blackwell,128,8192,Sparse,8,151.9,0.1,25.59520211502162,42.264101338107274,OK,40.5
meta-llama/Meta-Llama-3-8B,blackwell,1,8192,Sparse,4,17.1,0.1,11.195787918699924,11.195787918699924,OK,11.0
meta-llama/Meta-Llama-3-8B,blackwell,1,8192,Dense,4,17.1,1.0,11.507083918699923,11.507083918699923,OK,22.6
mistralai/Mistral-7B-v0.1,blackwell,128,4096,Dense,2,83.2,1.0,66.21838533850186,71.68251095780475,OK,40.9
mistralai/Mistral-7B-v0.1,blackwell,64,8192,Dense,4,83.2,1.0,35.364612293385434,43.644107063418204,OK,41.1
mistralai/Mistral-7B-v0.1,blackwell,128,8192,Sparse,2,151.9,0.1,34.19186915279487,44.54740530652776,OK,41.9
meta-llama/Meta-Llama-3-8B,blackwell,1,8192,Sparse,8,17.1,0.1,10.469735338661826,10.469735338661826,OK,17.3
meta-llama/Meta-Llama-3-8B,blackwell,1,8192,Dense,8,17.1,1.0,10.625383338661823,10.625383338661823,OK,23.2
mistralai/Mistral-7B-v0.1,blackwell,64,8192,Sparse,2,83.2,0.1,24.99613958488459,28.183208517981534,OK,50.5
mistralai/Mistral-7B-v0.1,blackwell,64,8192,Dense,8,83.2,1.0,29.53346573179355,32.64950797141408,OK,50.6
mistralai/Mistral-7B-v0.1,blackwell,64,8192,Sparse,4,83.2,0.1,20.567925749569643,26.101207775326863,OK,51.6
mistralai/Mistral-7B-v0.1,blackwell,8,16384,Dense,4,31.7,1.0,18.830609080952367,18.830609080952367,OK,55.6
mistralai/Mistral-7B-v0.1,blackwell,64,16384,Dense,2,151.9,1.0,107.0572106945424,110.30041528255241,OK,56.9
mistralai/Mistral-7B-v0.1,blackwell,4,16384,Sparse,8,23.1,0.1,13.536987529033942,13.536987529033942,OK,57.1
meta-llama/Meta-Llama-3-8B,blackwell,1,131072,Dense,2,33.2,1.0,22.967444531578852,22.967444531578852,OK,16.6
mistralai/Mistral-7B-v0.1,blackwell,64,8192,Sparse,8,83.2,0.1,19.766816998417017,25.20548401642861,OK,60.3
mistralai/Mistral-7B-v0.1,blackwell,128,8192,Dense,2,151.9,1.0,104.9861869170436,113.5064325363465,OK,63.2
mistralai/Mistral-7B-v0.1,blackwell,128,8192,Dense,4,151.9,1.0,63.46092611203062,68.88029888023665,OK,63.7
meta-llama/Meta-Llama-3-8B,blackwell,1,131072,Sparse,2,33.2,0.1,12.907668531578853,12.907668531578853,OK,16.3
meta-llama/Meta-Llama-3-8B,blackwell,1,16384,Dense,2,18.2,1.0,13.169812531578852,13.169812531578852,OK,36.8
meta-llama/Meta-Llama-3-8B,blackwell,1,16384,Dense,4,18.2,1.0,11.851147918699924,11.851147918699924,OK,37.8
meta-llama/Meta-Llama-3-8B,blackwell,1,16384,Sparse,8,18.2,0.1,10.486119338661823,10.486119338661823,OK,36.0
mistralai/Mistral-7B-v0.1,blackwell,64,8192,Dense,2,83.2,1.0,59.846380255350404,65.54839318844735,OK,70.5
mistralai/Mistral-7B-v0.1,blackwell,128,8192,Dense,8,151.9,1.0,39.58647703187745,51.91329954334575,OK,71.5
mistralai/Mistral-7B-v0.1,blackwell,128,8192,Sparse,4,151.9,0.1,27.062506664174265,41.56620852135107,OK,72.1
mistralai/Mistral-7B-v0.1,blackwell,16,16384,Dense,4,48.8,1.0,24.46041410385018,24.46041410385018,OK,74.8
mistralai/Mistral-7B-v0.1,blackwell,64,16384,Dense,8,151.9,1.0,35.49576032372526,43.82972679355936,OK,77.0
mistralai/Mistral-7B-v0.1,blackwell,128,16384,Sparse,2,289.4,0.1,38.26247537641648,50.584826995016535,OK,77.7
meta-llama/Meta-Llama-3-8B,blackwell,1,524288,Dense,2,84.8,1.0,56.521876531578854,56.521876531578854,OK,20.0
meta-llama/Meta-Llama-3-8B,blackwell,1,16384,Sparse,2,18.2,0.1,11.924628531578849,11.924628531578849,OK,55.6
meta-llama/Meta-Llama-3-8B,blackwell,1,524288,Sparse,2,84.8,0.1,16.25000453157885,16.25000453157885,OK,19.6
meta-llama/Meta-Llama-3-8B,blackwell,2,4096,Dense,2,17.1,1.0,15.358631896518887,15.358631896518887,OK,3.6
mistralai/Mistral-7B-v0.1,blackwell,32,32768,Sparse,8,151.9,0.1,15.419509035129384,20.962052966192964,OK,87.8
meta-llama/Meta-Llama-3-8B,blackwell,1,16384,Dense,8,18.2,1.0,10.797415338661823,10.797415338661823,OK,57.3
meta-llama/Meta-Llama-3-8B,blackwell,1,16384,Sparse,4,18.2,0.1,11.228555918699923,11.228555918699923,OK,56.9
mistralai/Mistral-7B-v0.1,blackwell,8,32768,Dense,2,48.8,1.0,37.10303001186874,37.10303001186874,OK,89.2
mistralai/Mistral-7B-v0.1,blackwell,32,32768,Dense,4,151.9,1.0,53.18100289742396,60.68184815497515,OK,89.4
mistralai/Mistral-7B-v0.1,blackwell,16,65536,Sparse,8,151.9,0.1,15.66225372174388,15.66225372174388,OK,89.6
meta-llama/Meta-Llama-3-8B,blackwell,2,4096,Dense,4,17.1,1.0,14.23049313042023,14.23049313042023,OK,5.0
meta-llama/Meta-Llama-3-8B,blackwell,2,4096,Dense,8,17.1,1.0,13.173423405372604,13.173423405372604,OK,5.1
meta-llama/Meta-Llama-3-8B,blackwell,2,4096,Sparse,2,17.1,0.1,14.744231896518883,14.744231896518883,OK,5.1
mistralai/Mistral-7B-v0.1,blackwell,64,65536,Sparse,4,564.2,0.1,31.276300293385432,39.150795063418194,OK,92.3
mistralai/Mistral-7B-v0.1,blackwell,8,131072,Sparse,4,151.9,0.1,17.720593080952366,17.720593080952366,OK,92.7
meta-llama/Meta-Llama-3-8B,blackwell,2,4096,Sparse,8,17.1,0.1,13.019823405372604,13.019823405372604,OK,5.1
meta-llama/Meta-Llama-3-8B,blackwell,2,4096,Sparse,4,17.1,0.1,13.92329313042023,13.92329313042023,OK,5.3
mistralai/Mistral-7B-v0.1,blackwell,4,131072,Sparse,2,83.2,0.1,19.209014011868735,19.209014011868735,OK,94.0
mistralai/Mistral-7B-v0.1,blackwell,4,65536,Dense,2,48.8,1.0,37.10034201186873,37.10034201186873,OK,95.0
meta-llama/Meta-Llama-3-8B,blackwell,2,8192,Dense,2,18.2,1.0,16.054951896518887,16.054951896518887,OK,6.8
mistralai/Mistral-7B-v0.1,blackwell,32,131072,Sparse,8,564.2,0.1,21.438917035129382,25.05312727474991,OK,95.1
mistralai/Mistral-7B-v0.1,blackwell,16,16384,Sparse,4,48.8,0.1,14.392446103850181,14.392446103850181,OK,95.4
mistralai/Mistral-7B-v0.1,blackwell,64,16384,Sparse,2,151.9,0.1,25.35591743044886,32.663119982848706,OK,96.5
meta-llama/Meta-Llama-3-8B,blackwell,2,8192,Dense,4,18.2,1.0,14.57865313042023,14.57865313042023,OK,7.7
meta-llama/Meta-Llama-3-8B,blackwell,2,8192,Dense,8,18.2,1.0,13.347503405372604,13.347503405372604,OK,7.7
meta-llama/Meta-Llama-3-8B,blackwell,2,8192,Sparse,2,18.2,0.1,14.809767896518888,14.809767896518888,OK,7.5
mistralai/Mistral-7B-v0.1,blackwell,32,16384,Sparse,8,83.2,0.1,14.446709035129382,19.849988966192964,OK,97.2
meta-llama/Meta-Llama-3-8B,blackwell,2,8192,Sparse,8,18.2,0.1,13.036207405372604,13.036207405372604,OK,5.8
meta-llama/Meta-Llama-3-8B,blackwell,2,8192,Sparse,4,18.2,0.1,13.95606113042023,13.95606113042023,OK,6.0
mistralai/Mistral-7B-v0.1,blackwell,16,262144,Dense,8,564.2,1.0,102.90295772174387,102.90295772174387,OK,98.3
mistralai/Mistral-7B-v0.1,blackwell,4,262144,Dense,2,151.9,1.0,104.20920601186873,104.20920601186873,OK,100.4
meta-llama/Meta-Llama-3-8B,blackwell,2,16384,Dense,2,20.4,1.0,17.455783896518888,17.455783896518888,OK,9.4
meta-llama/Meta-Llama-3-8B,blackwell,2,16384,Dense,4,20.4,1.0,15.279069130420229,15.279069130420229,OK,9.1
meta-llama/Meta-Llama-3-8B,blackwell,2,16384,Dense,8,20.4,1.0,13.697711405372605,13.697711405372605,OK,8.9
meta-llama/Meta-Llama-3-8B,blackwell,2,16384,Sparse,4,20.4,0.1,14.021597130420227,14.021597130420227,OK,8.6
meta-llama/Meta-Llama-3-8B,blackwell,2,16384,Sparse,2,20.4,0.1,14.940839896518888,14.940839896518888,OK,9.0
meta-llama/Meta-Llama-3-8B,blackwell,1,32768,Dense,4,20.4,1.0,12.555659918699924,12.555659918699924,OK,69.7
meta-llama/Meta-Llama-3-8B,blackwell,2,16384,Sparse,8,20.4,0.1,13.068975405372603,13.068975405372603,OK,9.4
meta-llama/Meta-Llama-3-8B,blackwell,1,32768,Dense,2,20.4,1.0,14.578836531578848,14.578836531578848,OK,71.1
meta-llama/Meta-Llama-3-8B,blackwell,1,32768,Dense,8,20.4,1.0,11.14967133866182,11.14967133866182,OK,67.4
mistralai/Mistral-7B-v0.1,blackwell,8,262144,Sparse,4,289.4,0.1,22.193425080952363,22.193425080952363,OK,104.3
meta-llama/Meta-Llama-3-8B,blackwell,1,65536,Dense,4,24.6,1.0,13.948299918699924,13.948299918699924,OK,67.0
meta-llama/Meta-Llama-3-8B,blackwell,1,65536,Sparse,8,24.6,0.1,10.592615338661824,10.592615338661824,OK,67.2
meta-llama/Meta-Llama-3-8B,blackwell,1,65536,Dense,2,24.6,1.0,17.364116531578848,17.364116531578848,OK,69.9
mistralai/Mistral-7B-v0.1,blackwell,2,524288,Dense,2,151.9,1.0,104.20786201186874,104.20786201186874,OK,110.3
mistralai/Mistral-7B-v0.1,blackwell,8,524288,Dense,8,564.2,1.0,102.87548352903394,102.87548352903394,OK,110.4
meta-llama/Meta-Llama-3-8B,blackwell,1,131072,Dense,4,33.2,1.0,16.749963918699926,16.749963918699926,OK,70.0
mistralai/Mistral-7B-v0.1,blackwell,8,16384,Dense,2,31.7,1.0,25.920950011868733,25.920950011868733,OK,115.7
mistralai/Mistral-7B-v0.1,blackwell,64,16384,Dense,4,151.9,1.0,56.25162829338543,63.418985061591464,OK,116.6
mistralai/Mistral-7B-v0.1,blackwell,16,16384,Dense,8,48.8,1.0,19.01687772174388,19.01687772174388,OK,116.9
meta-llama/Meta-Llama-3-8B,blackwell,2,131072,Dense,2,50.4,1.0,37.026471896518885,37.026471896518885,OK,16.8
meta-llama/Meta-Llama-3-8B,blackwell,2,131072,Sparse,2,50.4,0.1,16.90691989651889,16.90691989651889,OK,15.8
mistralai/Mistral-7B-v0.1,blackwell,2,524288,Dense,4,151.9,1.0,57.97204908095237,57.97204908095237,OK,119.4
meta-llama/Meta-Llama-3-8B,blackwell,1,131072,Dense,8,33.2,1.0,13.246823338661823,13.246823338661823,OK,72.3
meta-llama/Meta-Llama-3-8B,blackwell,1,262144,Dense,2,50.4,1.0,34.141332531578854,34.141332531578854,OK,75.2
mistralai/Mistral-7B-v0.1,blackwell,32,32768,Sparse,4,151.9,0.1,17.271202897423954,22.99516215680187,OK,127.0
meta-llama/Meta-Llama-3-8B,blackwell,2,524288,Dense,2,153.5,1.0,104.1353358965189,104.1353358965189,OK,20.0
mistralai/Mistral-7B-v0.1,blackwell,32,32768,Dense,2,151.9,1.0,96.64273782954291,107.24272676263985,OK,128.6
mistralai/Mistral-7B-v0.1,blackwell,4,32768,Sparse,8,31.7,0.1,13.676251529033939,13.676251529033939,OK,128.6
mistralai/Mistral-7B-v0.1,blackwell,16,65536,Dense,4,151.9,1.0,58.01484610385019,58.01484610385019,OK,129.7
mistralai/Mistral-7B-v0.1,blackwell,4,65536,Dense,8,48.8,1.0,18.986715529033944,18.986715529033944,OK,130.4
meta-llama/Meta-Llama-3-8B,blackwell,2,524288,Sparse,2,153.5,0.1,23.616167896518885,23.616167896518885,OK,20.2
meta-llama/Meta-Llama-3-8B,blackwell,2,262144,Sparse,8,84.8,0.1,14.117551405372602,14.117551405372602,OK,25.1
meta-llama/Meta-Llama-3-8B,blackwell,4,4096,Dense,2,18.2,1.0,16.05629589651889,16.05629589651889,OK,4.9
meta-llama/Meta-Llama-3-8B,blackwell,4,4096,Dense,4,18.2,1.0,14.579997130420233,14.579997130420233,OK,4.8
mistralai/Mistral-7B-v0.1,blackwell,16,131072,Dense,4,289.4,1.0,102.7513581038502,102.7513581038502,OK,131.9
meta-llama/Meta-Llama-3-8B,blackwell,4,4096,Dense,8,18.2,1.0,13.348847405372604,13.348847405372604,OK,4.4
meta-llama/Meta-Llama-3-8B,blackwell,1,262144,Dense,8,50.4,1.0,16.040295338661824,16.040295338661824,OK,76.2
meta-llama/Meta-Llama-3-8B,blackwell,4,4096,Sparse,2,18.2,0.1,14.811111896518888,14.811111896518888,OK,4.7
meta-llama/Meta-Llama-3-8B,blackwell,4,4096,Sparse,4,18.2,0.1,13.957405130420229,13.957405130420229,OK,4.7
meta-llama/Meta-Llama-3-8B,blackwell,2,262144,Dense,8,84.8,1.0,24.1834714053726,24.1834714053726,OK,29.5
mistralai/Mistral-7B-v0.1,blackwell,16,65536,Dense,2,151.9,1.0,104.26117539221647,104.26117539221647,OK,133.7
mistralai/Mistral-7B-v0.1,blackwell,4,131072,Dense,2,83.2,1.0,59.480886011868726,59.480886011868726,OK,133.9
meta-llama/Meta-Llama-3-8B,blackwell,1,262144,Dense,4,50.4,1.0,22.33690791869992,22.33690791869992,OK,78.4
mistralai/Mistral-7B-v0.1,blackwell,8,1048576,Sparse,8,1114.0,0.1,31.293787529033946,31.293787529033946,OK,134.6
mistralai/Mistral-7B-v0.1,blackwell,64,131072,Sparse,8,1114.0,0.1,31.423832323725254,39.35894279355936,OK,134.6
meta-llama/Meta-Llama-3-8B,blackwell,4,4096,Sparse,8,18.2,0.1,13.037551405372605,13.037551405372605,OK,5.4
mistralai/Mistral-7B-v0.1,blackwell,2,1048576,Dense,2,289.4,1.0,193.68907801186873,193.68907801186873,OK,136.1
mistralai/Mistral-7B-v0.1,blackwell,4,16384,Sparse,4,23.1,0.1,13.519505080952367,13.519505080952367,OK,136.3
mistralai/Mistral-7B-v0.1,blackwell,4,262144,Dense,8,151.9,1.0,35.76393152903394,35.76393152903394,OK,137.4
meta-llama/Meta-Llama-3-8B,blackwell,4,8192,Dense,2,20.4,1.0,17.46531989651889,17.46531989651889,OK,7.2
meta-llama/Meta-Llama-3-8B,blackwell,4,8192,Dense,4,20.4,1.0,15.284509130420231,15.284509130420231,OK,7.2
meta-llama/Meta-Llama-3-8B,blackwell,4,8192,Dense,8,20.4,1.0,13.701103405372603,13.701103405372603,OK,6.8
meta-llama/Meta-Llama-3-8B,blackwell,4,8192,Sparse,2,20.4,0.1,14.942183896518884,14.942183896518884,OK,7.3
meta-llama/Meta-Llama-3-8B,blackwell,4,8192,Sparse,8,20.4,0.1,13.070319405372606,13.070319405372606,OK,7.2
mistralai/Mistral-7B-v0.1,blackwell,2,1048576,Dense,4,289.4,1.0,102.71265708095237,102.71265708095237,OK,139.2
meta-llama/Meta-Llama-3-8B,blackwell,4,8192,Sparse,4,20.4,0.1,14.022941130420227,14.022941130420227,OK,7.4
mistralai/Mistral-7B-v0.1,blackwell,8,262144,Sparse,2,289.4,0.1,32.64658201186873,32.64658201186873,OK,139.3
meta-llama/Meta-Llama-3-8B,blackwell,2,32768,Dense,4,24.6,1.0,16.675805130420233,16.675805130420233,OK,44.8
meta-llama/Meta-Llama-3-8B,blackwell,2,32768,Sparse,4,24.6,0.1,14.16495713042023,14.16495713042023,OK,43.6
mistralai/Mistral-7B-v0.1,blackwell,128,16384,Dense,2,289.4,1.0,200.11260033741377,200.11260033741377,OK,140.2
mistralai/Mistral-7B-v0.1,blackwell,128,16384,Dense,8,289.4,1.0,63.58816006564845,69.03311284403951,OK,141.3
meta-llama/Meta-Llama-3-8B,blackwell,1,32768,Sparse,4,20.4,0.1,11.294091918699927,11.294091918699927,OK,104.2
meta-llama/Meta-Llama-3-8B,blackwell,2,32768,Sparse,2,24.6,0.1,15.227559896518889,15.227559896518889,OK,47.4
meta-llama/Meta-Llama-3-8B,blackwell,4,16384,Dense,4,24.6,1.0,16.677149130420233,16.677149130420233,OK,9.9
meta-llama/Meta-Llama-3-8B,blackwell,4,16384,Dense,2,24.6,1.0,20.25059989651889,20.25059989651889,OK,10.7
meta-llama/Meta-Llama-3-8B,blackwell,2,32768,Dense,2,24.6,1.0,20.249255896518886,20.249255896518886,OK,48.2
mistralai/Mistral-7B-v0.1,blackwell,16,262144,Dense,4,564.2,1.0,192.23257410385017,192.23257410385017,OK,143.2
meta-llama/Meta-Llama-3-8B,blackwell,4,16384,Dense,8,24.6,1.0,14.397423405372603,14.397423405372603,OK,10.4
meta-llama/Meta-Llama-3-8B,blackwell,4,16384,Sparse,2,24.6,0.1,15.228903896518885,15.228903896518885,OK,10.3
meta-llama/Meta-Llama-3-8B,blackwell,4,16384,Sparse,4,24.6,0.1,14.16630113042023,14.16630113042023,OK,10.5
meta-llama/Meta-Llama-3-8B,blackwell,4,16384,Sparse,8,24.6,0.1,13.141999405372605,13.141999405372605,OK,10.3
meta-llama/Meta-Llama-3-8B,blackwell,1,32768,Sparse,2,20.4,0.1,12.055700531578852,12.055700531578852,OK,106.7
meta-llama/Meta-Llama-3-8B,blackwell,2,32768,Dense,8,24.6,1.0,14.396079405372603,14.396079405372603,OK,49.3
meta-llama/Meta-Llama-3-8B,blackwell,2,32768,Sparse,8,24.6,0.1,13.140655405372604,13.140655405372604,OK,47.7
meta-llama/Meta-Llama-3-8B,blackwell,1,32768,Sparse,8,20.4,0.1,10.518887338661823,10.518887338661823,OK,106.9
meta-llama/Meta-Llama-3-8B,blackwell,2,65536,Sparse,8,33.2,0.1,13.281967405372603,13.281967405372603,OK,47.6
meta-llama/Meta-Llama-3-8B,blackwell,2,65536,Dense,8,33.2,1.0,15.794863405372602,15.794863405372602,OK,49.1
meta-llama/Meta-Llama-3-8B,blackwell,2,65536,Sparse,4,33.2,0.1,14.447581130420229,14.447581130420229,OK,48.8
meta-llama/Meta-Llama-3-8B,blackwell,2,65536,Dense,4,33.2,1.0,19.473373130420224,19.473373130420224,OK,49.7
meta-llama/Meta-Llama-3-8B,blackwell,2,65536,Sparse,2,33.2,0.1,15.792807896518886,15.792807896518886,OK,49.2
meta-llama/Meta-Llama-3-8B,blackwell,2,65536,Dense,2,33.2,1.0,25.844391896518886,25.844391896518886,OK,49.9
meta-llama/Meta-Llama-3-8B,blackwell,1,65536,Dense,8,24.6,1.0,11.845991338661822,11.845991338661822,OK,106.7
meta-llama/Meta-Llama-3-8B,blackwell,1,65536,Sparse,4,24.6,0.1,11.441547918699923,11.441547918699923,OK,106.8
meta-llama/Meta-Llama-3-8B,blackwell,1,65536,Sparse,2,24.6,0.1,12.35061253157885,12.35061253157885,OK,107.4
meta-llama/Meta-Llama-3-8B,blackwell,8,4096,Dense,2,20.4,1.0,17.459815896518887,17.459815896518887,OK,4.1
mistralai/Mistral-7B-v0.1,blackwell,4,524288,Sparse,2,289.4,0.1,32.63570201186873,32.63570201186873,OK,150.4
meta-llama/Meta-Llama-3-8B,blackwell,2,131072,Dense,4,50.4,1.0,25.06441313042023,25.06441313042023,OK,49.1
mistralai/Mistral-7B-v0.1,blackwell,2,524288,Sparse,8,151.9,0.1,15.63279552903394,15.63279552903394,OK,150.4
meta-llama/Meta-Llama-3-8B,blackwell,8,4096,Dense,4,20.4,1.0,15.283101130420233,15.283101130420233,OK,4.1
meta-llama/Meta-Llama-3-8B,blackwell,8,4096,Dense,8,20.4,1.0,13.701743405372602,13.701743405372602,OK,4.1
