model,device,batch,context_length,baseline,tp,footprint_gb,sparsity_fraction,tpot_p50_ms,tpot_p99_ms,status,wall_s
meta-llama/Meta-Llama-3-70B,blackwell,4,196608,Naive,2,398.9,0.1,48.78581360548787,48.78581360548787,OK,4.3
meta-llama/Meta-Llama-3-70B,blackwell,4,196608,Naive,4,398.9,0.1,39.313256902104875,39.313256902104875,OK,4.5
meta-llama/Meta-Llama-3-70B,blackwell,4,196608,Naive,8,398.9,0.1,32.920177749979686,32.920177749979686,OK,4.2
meta-llama/Meta-Llama-3-70B,blackwell,4,262144,Naive,1,484.8,0.1,61.45533045768258,61.45533045768258,OK,4.6
meta-llama/Meta-Llama-3-70B,blackwell,4,262144,Naive,2,484.8,0.1,49.74220822600626,49.74220822600626,OK,4.6
meta-llama/Meta-Llama-3-70B,blackwell,4,262144,Naive,4,484.8,0.1,41.99761146210487,41.99761146210487,OK,4.8
meta-llama/Meta-Llama-3-70B,blackwell,4,262144,Naive,8,484.8,0.1,34.262355029979695,34.262355029979695,OK,4.9
meta-llama/Meta-Llama-3-70B,blackwell,4,393216,Naive,1,656.6,0.1,76.01924617470017,76.01924617470017,OK,5.9
meta-llama/Meta-Llama-3-70B,blackwell,4,393216,Naive,2,656.6,0.1,51.655266761020656,51.655266761020656,OK,6.7
meta-llama/Meta-Llama-3-70B,blackwell,4,393216,Naive,4,656.6,0.1,47.366320582104876,47.366320582104876,OK,6.0
meta-llama/Meta-Llama-3-70B,blackwell,4,393216,Naive,8,656.6,0.1,36.9467095899797,36.9467095899797,OK,6.5
meta-llama/Meta-Llama-3-70B,blackwell,1,1048576,Naive,2,484.8,0.1,43.01805139441866,43.01805139441866,OK,47.7
meta-llama/Meta-Llama-3-70B,blackwell,4,524288,Naive,1,828.4,0.1,90.58305077870656,90.58305077870656,OK,7.8
meta-llama/Meta-Llama-3-70B,blackwell,2,1048576,Naive,2,828.4,0.1,53.56481039350706,53.56481039350706,OK,29.2
meta-llama/Meta-Llama-3-70B,blackwell,4,524288,Naive,2,828.4,0.1,53.56839261952947,53.56839261952947,OK,8.0
meta-llama/Meta-Llama-3-70B,blackwell,4,524288,Naive,4,828.4,0.1,50.77298744305848,50.77298744305848,OK,7.6
meta-llama/Meta-Llama-3-70B,blackwell,2,2097152,Naive,8,1515.6,0.1,50.216214587355694,50.216214587355694,OK,23.1
meta-llama/Meta-Llama-3-70B,blackwell,4,524288,Naive,8,828.4,0.1,39.63106414997969,39.63106414997969,OK,8.5
meta-llama/Meta-Llama-3-70B,blackwell,4,786432,Naive,1,1172.0,0.1,119.71065998671936,119.71065998671936,OK,9.1
meta-llama/Meta-Llama-3-70B,blackwell,4,786432,Naive,2,1172.0,0.1,67.59466737654706,67.59466737654706,OK,9.6
meta-llama/Meta-Llama-3-70B,blackwell,4,786432,Naive,4,1172.0,0.1,52.68604597807288,52.68604597807288,OK,9.7
meta-llama/Meta-Llama-3-70B,blackwell,4,786432,Naive,8,1172.0,0.1,44.9997732699797,44.9997732699797,OK,10.9
meta-llama/Meta-Llama-3-70B,blackwell,4,1048576,Naive,1,1515.6,0.1,148.83849142075456,148.83849142075456,OK,11.3
meta-llama/Meta-Llama-3-70B,blackwell,8,131072,Naive,1,484.8,0.1,61.463272700805774,61.463272700805774,OK,3.8
meta-llama/Meta-Llama-3-70B,blackwell,4,1048576,Naive,2,1515.6,0.1,82.15847198055347,82.15847198055347,OK,13.1
meta-llama/Meta-Llama-3-70B,blackwell,4,1048576,Naive,8,1515.6,0.1,50.21968063648209,50.21968063648209,OK,12.4
meta-llama/Meta-Llama-3-70B,blackwell,4,1048576,Naive,4,1515.6,0.1,54.59923916007609,54.59923916007609,OK,12.8
meta-llama/Meta-Llama-3-70B,blackwell,8,131072,Naive,2,484.8,0.1,49.749709295523054,49.749709295523054,OK,3.8
meta-llama/Meta-Llama-3-70B,blackwell,8,131072,Naive,4,484.8,0.1,42.00482298210487,42.00482298210487,OK,3.8
meta-llama/Meta-Llama-3-70B,blackwell,8,131072,Naive,8,484.8,0.1,34.269320789979695,34.269320789979695,OK,4.3
meta-llama/Meta-Llama-3-70B,blackwell,8,196608,Naive,2,656.6,0.1,51.662565860054265,51.662565860054265,OK,4.7
meta-llama/Meta-Llama-3-70B,blackwell,8,196608,Naive,1,656.6,0.1,76.02729953083458,76.02729953083458,OK,4.9
meta-llama/Meta-Llama-3-70B,blackwell,8,196608,Naive,4,656.6,0.1,47.373532102104875,47.373532102104875,OK,4.8
meta-llama/Meta-Llama-3-70B,blackwell,8,196608,Naive,8,656.6,0.1,36.95367534997969,36.95367534997969,OK,4.6
meta-llama/Meta-Llama-3-70B,blackwell,8,262144,Naive,1,828.4,0.1,90.59110413484096,90.59110413484096,OK,4.8
meta-llama/Meta-Llama-3-70B,blackwell,8,262144,Naive,2,828.4,0.1,53.57555707157426,53.57555707157426,OK,4.8
meta-llama/Meta-Llama-3-70B,blackwell,8,262144,Naive,4,828.4,0.1,50.78019896305848,50.78019896305848,OK,4.9
meta-llama/Meta-Llama-3-70B,blackwell,8,262144,Naive,8,828.4,0.1,39.63802990997969,39.63802990997969,OK,5.1
meta-llama/Meta-Llama-3-70B,blackwell,8,393216,Naive,1,1172.0,0.1,119.71871334285377,119.71871334285377,OK,5.7
meta-llama/Meta-Llama-3-70B,blackwell,8,393216,Naive,2,1172.0,0.1,67.60188738509748,67.60188738509748,OK,6.1
meta-llama/Meta-Llama-3-70B,blackwell,8,393216,Naive,4,1172.0,0.1,52.69315651283127,52.69315651283127,OK,5.9
meta-llama/Meta-Llama-3-70B,blackwell,8,393216,Naive,8,1172.0,0.1,45.0067390299797,45.0067390299797,OK,6.9
meta-llama/Meta-Llama-3-70B,blackwell,8,524288,Naive,1,1515.6,0.1,148.84632255086657,148.84632255086657,OK,6.7
meta-llama/Meta-Llama-3-70B,blackwell,4,2097152,Naive,8,2890.0,0.1,54.045966015246904,54.045966015246904,OK,25.1
meta-llama/Meta-Llama-3-70B,blackwell,8,524288,Naive,4,1515.6,0.1,54.606181386098484,54.606181386098484,OK,7.3
meta-llama/Meta-Llama-3-70B,blackwell,8,524288,Naive,8,1515.6,0.1,50.22666322735569,50.22666322735569,OK,7.3
meta-llama/Meta-Llama-3-70B,blackwell,8,524288,Naive,2,1515.6,0.1,82.16569198910383,82.16569198910383,OK,8.5
meta-llama/Meta-Llama-3-70B,blackwell,8,786432,Naive,1,2202.8,0.1,207.10154096689214,207.10154096689214,OK,9.2
meta-llama/Meta-Llama-3-70B,blackwell,1,2097152,Naive,1,828.4,0.1,83.37088885551013,83.37088885551013,OK,82.5
meta-llama/Meta-Llama-3-70B,blackwell,8,786432,Naive,2,2202.8,0.1,111.29346786663348,111.29346786663348,OK,9.7
meta-llama/Meta-Llama-3-70B,blackwell,4,2097152,Naive,1,2890.0,0.1,265.3485949137722,265.3485949137722,OK,35.1
meta-llama/Meta-Llama-3-70B,blackwell,1,2097152,Naive,2,828.4,0.1,46.844437758425066,46.844437758425066,OK,87.3
meta-llama/Meta-Llama-3-70B,blackwell,8,786432,Naive,4,2202.8,0.1,62.013558604863285,62.013558604863285,OK,10.9
meta-llama/Meta-Llama-3-70B,blackwell,2,2097152,Naive,1,1515.6,0.1,148.8345758556986,148.8345758556986,OK,69.0
meta-llama/Meta-Llama-3-70B,blackwell,8,786432,Naive,8,2202.8,0.1,52.13968810062289,52.13968810062289,OK,10.9
meta-llama/Meta-Llama-3-70B,blackwell,2,2097152,Naive,2,1515.6,0.1,82.15483419802547,82.15483419802547,OK,69.3
meta-llama/Meta-Llama-3-70B,blackwell,4,2097152,Naive,2,2890.0,0.1,140.41369039657909,140.41369039657909,OK,39.8
meta-llama/Meta-Llama-3-70B,blackwell,1,2097152,Naive,4,828.4,0.1,44.56808646224283,44.56808646224283,OK,89.7
meta-llama/Meta-Llama-3-70B,blackwell,8,1048576,Naive,1,2890.0,0.1,265.35664826990654,265.35664826990654,OK,12.2
meta-llama/Meta-Llama-3-70B,blackwell,8,1048576,Naive,4,2890.0,0.1,76.57736320886968,76.57736320886968,OK,12.1
meta-llama/Meta-Llama-3-70B,blackwell,16,131072,Naive,1,828.4,0.1,90.76226172954941,90.76226172954941,OK,4.0
meta-llama/Meta-Llama-3-70B,blackwell,8,1048576,Naive,2,2890.0,0.1,140.4210770746463,140.4210770746463,OK,13.5
meta-llama/Meta-Llama-3-70B,blackwell,16,131072,Naive,2,828.4,0.1,53.74099818916337,53.74099818916337,OK,4.6
meta-llama/Meta-Llama-3-70B,blackwell,2,2097152,Naive,4,1515.6,0.1,54.59573438531767,54.59573438531767,OK,70.9
meta-llama/Meta-Llama-3-70B,blackwell,4,2097152,Naive,4,2890.0,0.1,76.57042098284728,76.57042098284728,OK,40.8
meta-llama/Meta-Llama-3-70B,blackwell,16,131072,Naive,4,828.4,0.1,50.89964389945333,50.89964389945333,OK,4.7
meta-llama/Meta-Llama-3-70B,blackwell,16,131072,Naive,8,828.4,0.1,39.77404856165531,39.77404856165531,OK,4.4
meta-llama/Meta-Llama-3-70B,blackwell,8,1048576,Naive,8,2890.0,0.1,54.0528307900053,54.0528307900053,OK,12.4
meta-llama/Meta-Llama-3-70B,blackwell,16,196608,Naive,1,1172.0,0.1,119.88998205057338,119.88998205057338,OK,4.8
meta-llama/Meta-Llama-3-70B,blackwell,16,196608,Naive,4,1172.0,0.1,52.81229849350133,52.81229849350133,OK,5.0
meta-llama/Meta-Llama-3-70B,blackwell,16,196608,Naive,2,1172.0,0.1,67.76737229220336,67.76737229220336,OK,5.3
meta-llama/Meta-Llama-3-70B,blackwell,16,196608,Naive,8,1172.0,0.1,45.14275768165531,45.14275768165531,OK,5.1
meta-llama/Meta-Llama-3-70B,blackwell,16,262144,Naive,1,1515.6,0.1,149.0175912585862,149.0175912585862,OK,5.0
meta-llama/Meta-Llama-3-70B,blackwell,16,262144,Naive,2,1515.6,0.1,82.33134356572657,82.33134356572657,OK,5.4
meta-llama/Meta-Llama-3-70B,blackwell,16,262144,Naive,8,1515.6,0.1,50.36264821728412,50.36264821728412,OK,5.3
meta-llama/Meta-Llama-3-70B,blackwell,16,262144,Naive,4,1515.6,0.1,54.72528970502133,54.72528970502133,OK,5.6
meta-llama/Meta-Llama-3-70B,blackwell,16,393216,Naive,1,2202.8,0.1,207.2728096746118,207.2728096746118,OK,6.2
meta-llama/Meta-Llama-3-70B,blackwell,16,393216,Naive,2,2202.8,0.1,111.45911944325617,111.45911944325617,OK,6.5
meta-llama/Meta-Llama-3-70B,blackwell,16,393216,Naive,8,2202.8,0.1,52.27557210530971,52.27557210530971,OK,7.0
meta-llama/Meta-Llama-3-70B,blackwell,16,393216,Naive,4,2202.8,0.1,62.13256593854454,62.13256593854454,OK,7.5
meta-llama/Meta-Llama-3-70B,blackwell,16,524288,Naive,2,2890.0,0.1,140.58672865126897,140.58672865126897,OK,7.7
meta-llama/Meta-Llama-3-70B,blackwell,16,524288,Naive,1,2890.0,0.1,265.5279169776262,265.5279169776262,OK,7.8
meta-llama/Meta-Llama-3-70B,blackwell,16,524288,Naive,8,2890.0,0.1,54.18864747119771,54.18864747119771,OK,7.6
meta-llama/Meta-Llama-3-70B,blackwell,16,524288,Naive,4,2890.0,0.1,76.69645387730934,76.69645387730934,OK,8.7
meta-llama/Meta-Llama-3-70B,blackwell,8,2097152,Naive,2,5638.8,0.1,256.93151390669743,256.93151390669743,OK,22.4
meta-llama/Meta-Llama-3-70B,blackwell,8,2097152,Naive,4,5638.8,0.1,134.83266495965367,134.83266495965367,OK,21.0
meta-llama/Meta-Llama-3-70B,blackwell,8,2097152,Naive,8,5638.8,0.1,72.7145638436501,72.7145638436501,OK,21.4
meta-llama/Meta-Llama-3-70B,blackwell,16,786432,Naive,2,4264.4,0.1,198.84216929331697,198.84216929331697,OK,10.3
meta-llama/Meta-Llama-3-70B,blackwell,16,786432,Naive,4,4264.4,0.1,105.82422975483891,105.82422975483891,OK,10.3
meta-llama/Meta-Llama-3-70B,blackwell,32,131072,Naive,1,1515.6,0.1,149.3627818371155,149.3627818371155,OK,5.9
meta-llama/Meta-Llama-3-70B,blackwell,32,131072,Naive,4,1515.6,0.1,54.96614700150995,54.96614700150995,OK,5.9
meta-llama/Meta-Llama-3-70B,blackwell,16,786432,Naive,8,4264.4,0.1,58.28649470821531,58.28649470821531,OK,10.5
meta-llama/Meta-Llama-3-70B,blackwell,32,131072,Naive,2,1515.6,0.1,82.6646601560961,82.6646601560961,OK,6.4
meta-llama/Meta-Llama-3-70B,blackwell,32,131072,Naive,8,1515.6,0.1,50.469901228038815,56.363285553392615,OK,6.1
meta-llama/Meta-Llama-3-70B,blackwell,16,1048576,Naive,2,5638.8,0.1,257.097332152837,257.097332152837,OK,12.2
meta-llama/Meta-Llama-3-70B,blackwell,32,196608,Naive,1,2202.8,0.1,207.61800025314102,207.61800025314102,OK,6.5
meta-llama/Meta-Llama-3-70B,blackwell,16,1048576,Naive,4,5638.8,0.1,134.95183896285175,134.95183896285175,OK,12.8
meta-llama/Meta-Llama-3-70B,blackwell,32,196608,Naive,2,2202.8,0.1,111.79254714663693,111.79254714663693,OK,6.3
meta-llama/Meta-Llama-3-70B,blackwell,16,1048576,Naive,8,5638.8,0.1,72.85035486872732,72.85035486872732,OK,12.3
meta-llama/Meta-Llama-3-70B,blackwell,32,196608,Naive,8,2202.8,0.1,52.367625831226015,58.27595697831421,OK,6.4
meta-llama/Meta-Llama-3-70B,blackwell,32,196608,Naive,4,2202.8,0.1,62.373304599308355,62.373304599308355,OK,6.9
meta-llama/Meta-Llama-3-70B,blackwell,32,262144,Naive,1,2890.0,0.1,265.87310755615545,265.87310755615545,OK,6.7
meta-llama/Meta-Llama-3-70B,blackwell,32,262144,Naive,2,2890.0,0.1,140.92032302416652,140.92032302416652,OK,7.0
meta-llama/Meta-Llama-3-70B,blackwell,32,262144,Naive,4,2890.0,0.1,76.93727587283158,76.93727587283158,OK,7.1
meta-llama/Meta-Llama-3-70B,blackwell,32,262144,Naive,8,2890.0,0.1,54.26560289751721,60.18886403546621,OK,7.3
meta-llama/Meta-Llama-3-70B,blackwell,32,393216,Naive,4,4264.4,0.1,106.06513508511955,106.06513508511955,OK,8.3
meta-llama/Meta-Llama-3-70B,blackwell,32,393216,Naive,2,4264.4,0.1,199.1758192227201,199.1758192227201,OK,9.1
meta-llama/Meta-Llama-3-70B,blackwell,32,393216,Naive,8,4264.4,0.1,58.331339474950816,64.28662417636862,OK,8.7
meta-llama/Meta-Llama-3-70B,blackwell,32,524288,Naive,2,5638.8,0.1,257.4309820822401,257.4309820822401,OK,9.5
meta-llama/Meta-Llama-3-70B,blackwell,32,524288,Naive,8,5638.8,0.1,72.78147546849961,78.85053989338621,OK,9.2
meta-llama/Meta-Llama-3-70B,blackwell,32,524288,Naive,4,5638.8,0.1,135.19274429313234,135.19274429313234,OK,9.9
meta-llama/Meta-Llama-3-70B,blackwell,16,2097152,Naive,4,11136.3,0.1,251.4623313514085,251.4623313514085,OK,21.6
meta-llama/Meta-Llama-3-70B,blackwell,32,786432,Naive,8,8387.5,0.1,102.2519688661572,102.2519688661572,OK,11.5
meta-llama/Meta-Llama-3-70B,blackwell,16,2097152,Naive,8,11136.3,0.1,131.10564273038494,131.10564273038494,OK,22.9
meta-llama/Meta-Llama-3-70B,blackwell,32,786432,Naive,4,8387.5,0.1,193.44812937867476,193.44812937867476,OK,13.1
meta-llama/Meta-Llama-3-70B,blackwell,64,131072,Naive,1,2890.0,0.1,243.17735453432746,273.77782909499655,OK,10.7
meta-llama/Meta-Llama-3-70B,blackwell,64,131072,Naive,2,2890.0,0.1,128.97884191749455,148.3127441335758,OK,11.2
meta-llama/Meta-Llama-3-70B,blackwell,64,131072,Naive,4,2890.0,0.1,71.84684229368682,83.62644067326092,OK,11.1
meta-llama/Meta-Llama-3-70B,blackwell,32,1048576,Naive,4,11136.3,0.1,251.70334779470033,251.70334779470033,OK,14.9
meta-llama/Meta-Llama-3-70B,blackwell,32,1048576,Naive,8,11136.3,0.1,131.37956418504362,131.37956418504362,OK,15.6
meta-llama/Meta-Llama-3-70B,blackwell,64,131072,Naive,8,2890.0,0.1,60.74358115854052,60.74358115854052,OK,11.0
meta-llama/Meta-Llama-3-70B,blackwell,64,196608,Naive,2,4264.4,0.1,181.05193016432975,206.56840700164622,OK,11.5
meta-llama/Meta-Llama-3-70B,blackwell,64,196608,Naive,4,4264.4,0.1,97.44766896970606,112.75449433331855,OK,11.9
meta-llama/Meta-Llama-3-70B,blackwell,64,196608,Naive,8,4264.4,0.1,64.84107200546532,64.84107200546532,OK,12.0
meta-llama/Meta-Llama-3-70B,blackwell,64,262144,Naive,2,5638.8,0.1,233.57980396600655,264.8236809741774,OK,12.2
meta-llama/Meta-Llama-3-70B,blackwell,64,262144,Naive,4,5638.8,0.1,123.04819008494442,141.88221465434253,OK,12.3
meta-llama/Meta-Llama-3-70B,blackwell,64,262144,Naive,8,5638.8,0.1,79.40511272462052,79.40511272462052,OK,12.1
meta-llama/Meta-Llama-3-70B,blackwell,64,393216,Naive,4,8387.5,0.1,174.24928787192684,200.13771085289613,OK,13.6
meta-llama/Meta-Llama-3-70B,blackwell,64,393216,Naive,8,8387.5,0.1,108.53297193690851,108.53297193690851,OK,13.4
meta-llama/Meta-Llama-3-70B,blackwell,64,524288,Naive,4,11136.3,0.1,225.45019121113967,258.3929570471746,OK,14.0
meta-llama/Meta-Llama-3-70B,blackwell,32,2097152,Naive,8,22131.4,0.1,247.89008435185318,247.89008435185318,OK,26.4
meta-llama/Meta-Llama-3-70B,blackwell,64,524288,Naive,8,11136.3,0.1,137.66066447967972,137.66066447967972,OK,15.3
Qwen/Qwen2-72B,blackwell,1,131072,Naive,1,188.3,0.1,35.50558133742165,35.50558133742165,OK,3.5
Qwen/Qwen2-72B,blackwell,1,131072,Naive,2,188.3,0.1,30.25516118877872,30.25516118877872,OK,3.6
Qwen/Qwen2-72B,blackwell,1,131072,Naive,4,188.3,0.1,26.43079121388168,26.43079121388168,OK,3.5
meta-llama/Meta-Llama-3-70B,blackwell,64,786432,Naive,8,16633.9,0.1,170.66974212447835,195.91593845221095,OK,16.7
Qwen/Qwen2-72B,blackwell,1,131072,Naive,8,188.3,0.1,24.120155041055177,24.120155041055177,OK,3.6
Qwen/Qwen2-72B,blackwell,1,196608,Naive,1,209.8,0.1,35.983879632922445,35.983879632922445,OK,4.1
Qwen/Qwen2-72B,blackwell,1,196608,Naive,2,209.8,0.1,31.59733846877872,31.59733846877872,OK,4.0
Qwen/Qwen2-72B,blackwell,1,196608,Naive,4,209.8,0.1,27.101879853881684,27.101879853881684,OK,4.5
Qwen/Qwen2-72B,blackwell,1,196608,Naive,8,209.8,0.1,24.455699361055178,24.455699361055178,OK,4.6
meta-llama/Meta-Llama-3-70B,blackwell,64,1048576,Naive,8,22131.4,0.1,221.87070102019675,254.17125409212133,OK,20.2
Qwen/Qwen2-72B,blackwell,1,262144,Naive,1,231.3,0.1,36.46217792842325,36.46217792842325,OK,4.7
Qwen/Qwen2-72B,blackwell,1,262144,Naive,2,231.3,0.1,32.939515748778724,32.939515748778724,OK,4.7
Qwen/Qwen2-72B,blackwell,1,262144,Naive,8,231.3,0.1,24.791243681055178,24.791243681055178,OK,4.6
Qwen/Qwen2-72B,blackwell,1,262144,Naive,4,231.3,0.1,27.77296849388168,27.77296849388168,OK,5.1
Qwen/Qwen2-72B,blackwell,1,393216,Naive,1,274.2,0.1,37.48414667942485,37.48414667942485,OK,6.6
Qwen/Qwen2-72B,blackwell,1,393216,Naive,8,274.2,0.1,25.46233232105518,25.46233232105518,OK,5.9
Qwen/Qwen2-72B,blackwell,1,393216,Naive,2,274.2,0.1,35.62387030877872,35.62387030877872,OK,6.2
Qwen/Qwen2-72B,blackwell,1,393216,Naive,4,274.2,0.1,29.11514577388168,29.11514577388168,OK,6.5
Qwen/Qwen2-72B,blackwell,1,524288,Naive,1,317.2,0.1,41.125097830426455,41.125097830426455,OK,7.9
Qwen/Qwen2-72B,blackwell,1,524288,Naive,2,317.2,0.1,38.30822486877872,38.30822486877872,OK,7.0
meta-llama/Meta-Llama-3-70B,blackwell,128,131072,Naive,8,5638.8,0.1,73.83915941596246,91.99038024402864,OK,29.3
Qwen/Qwen2-72B,blackwell,1,524288,Naive,4,317.2,0.1,30.457323053881677,30.457323053881677,OK,8.1
Qwen/Qwen2-72B,blackwell,1,524288,Naive,8,317.2,0.1,26.133420961055172,26.133420961055172,OK,7.0
meta-llama/Meta-Llama-3-70B,blackwell,128,131072,Naive,4,5638.8,0.1,135.08322019197524,148.88995328081612,OK,32.6
meta-llama/Meta-Llama-3-70B,blackwell,128,196608,Naive,4,8387.5,0.1,193.1585050277633,207.00692277766353,OK,32.2
meta-llama/Meta-Llama-3-70B,blackwell,128,196608,Naive,8,8387.5,0.1,101.76647679826891,115.25230099715405,OK,31.8
meta-llama/Meta-Llama-3-70B,blackwell,128,131072,Naive,2,5638.8,0.1,265.3333213366213,265.3333213366213,OK,34.9
Qwen/Qwen2-72B,blackwell,1,786432,Naive,1,403.1,0.1,48.40733347146325,48.40733347146325,OK,9.6
Qwen/Qwen2-72B,blackwell,1,786432,Naive,2,403.1,0.1,42.28495341856432,42.28495341856432,OK,10.4
Qwen/Qwen2-72B,blackwell,1,786432,Naive,4,403.1,0.1,33.141677613881676,33.141677613881676,OK,11.1
meta-llama/Meta-Llama-3-70B,blackwell,128,262144,Naive,8,11136.3,0.1,129.4527507081726,144.32399889987465,OK,32.4
Qwen/Qwen2-72B,blackwell,2,131072,Naive,1,231.3,0.1,43.94302290909599,43.94302290909599,OK,3.9
meta-llama/Meta-Llama-3-70B,blackwell,128,262144,Naive,4,11136.3,0.1,254.65143970444615,265.1801428152069,OK,34.5
Qwen/Qwen2-72B,blackwell,1,1048576,Naive,1,489.0,0.1,55.68923577346645,55.68923577346645,OK,11.0
Qwen/Qwen2-72B,blackwell,1,786432,Naive,8,403.1,0.1,27.475598241055177,27.475598241055177,OK,11.2
Qwen/Qwen2-72B,blackwell,2,131072,Naive,2,231.3,0.1,39.76990795801873,39.76990795801873,OK,4.2
meta-llama/Meta-Llama-3-70B,blackwell,128,393216,Naive,8,16633.9,0.1,187.242820054781,202.4682861412336,OK,34.3
Qwen/Qwen2-72B,blackwell,2,131072,Naive,4,231.3,0.1,33.98272036939743,33.98272036939743,OK,4.4
Qwen/Qwen2-72B,blackwell,1,1048576,Naive,4,489.0,0.1,35.82603217388168,35.82603217388168,OK,11.5
Qwen/Qwen2-72B,blackwell,2,131072,Naive,8,231.3,0.1,30.5910625933643,30.5910625933643,OK,3.8
Qwen/Qwen2-72B,blackwell,1,1048576,Naive,2,489.0,0.1,43.24155000956591,43.24155000956591,OK,11.7
meta-llama/Meta-Llama-3-70B,blackwell,128,524288,Naive,8,22131.4,0.1,248.84179568341972,260.5815076913148,OK,37.0
Qwen/Qwen2-72B,blackwell,2,196608,Naive,1,274.2,0.1,44.964991660097574,44.964991660097574,OK,4.6
Qwen/Qwen2-72B,blackwell,2,196608,Naive,2,274.2,0.1,42.45426251801873,42.45426251801873,OK,4.8
Qwen/Qwen2-72B,blackwell,2,196608,Naive,4,274.2,0.1,35.32489764939743,35.32489764939743,OK,4.7
Qwen/Qwen2-72B,blackwell,2,196608,Naive,8,274.2,0.1,31.262151233364296,31.262151233364296,OK,4.6
Qwen/Qwen2-72B,blackwell,2,262144,Naive,1,317.2,0.1,48.60594281109919,48.60594281109919,OK,4.7
Qwen/Qwen2-72B,blackwell,2,262144,Naive,2,317.2,0.1,45.138617078018726,45.138617078018726,OK,4.9
Qwen/Qwen2-72B,blackwell,1,1048576,Naive,8,489.0,0.1,28.817775521055175,28.817775521055175,OK,13.8
Qwen/Qwen2-72B,blackwell,2,262144,Naive,4,317.2,0.1,36.66707492939742,36.66707492939742,OK,5.1
Qwen/Qwen2-72B,blackwell,2,262144,Naive,8,317.2,0.1,31.9332398733643,31.9332398733643,OK,5.4
Qwen/Qwen2-72B,blackwell,2,393216,Naive,1,403.1,0.1,55.88795622611359,55.88795622611359,OK,5.9
Qwen/Qwen2-72B,blackwell,2,393216,Naive,2,403.1,0.1,49.11541295129872,49.11541295129872,OK,6.5
Qwen/Qwen2-72B,blackwell,2,393216,Naive,4,403.1,0.1,39.351429489397425,39.351429489397425,OK,6.5
Qwen/Qwen2-72B,blackwell,2,393216,Naive,8,403.1,0.1,33.275417153364295,33.275417153364295,OK,6.8
Qwen/Qwen2-72B,blackwell,2,524288,Naive,2,489.0,0.1,50.07194221880593,50.07194221880593,OK,7.1
Qwen/Qwen2-72B,blackwell,2,524288,Naive,4,489.0,0.1,42.035784049397414,42.035784049397414,OK,7.4
Qwen/Qwen2-72B,blackwell,2,524288,Naive,1,489.0,0.1,63.169858528116784,63.169858528116784,OK,7.9
Qwen/Qwen2-72B,blackwell,2,524288,Naive,8,489.0,0.1,34.61759443336429,34.61759443336429,OK,7.3
Qwen/Qwen2-72B,blackwell,1,2097152,Naive,1,832.6,0.1,84.81684498147926,84.81684498147926,OK,19.4
Qwen/Qwen2-72B,blackwell,1,2097152,Naive,2,832.6,0.1,47.06793637357233,47.06793637357233,OK,21.5
Qwen/Qwen2-72B,blackwell,2,786432,Naive,2,660.8,0.1,51.98500075382033,51.98500075382033,OK,9.7
Qwen/Qwen2-72B,blackwell,2,786432,Naive,1,660.8,0.1,77.73388535814559,77.73388535814559,OK,10.4
Qwen/Qwen2-72B,blackwell,4,131072,Naive,1,317.2,0.1,48.60996948916638,48.60996948916638,OK,3.7
Qwen/Qwen2-72B,blackwell,2,786432,Naive,4,660.8,0.1,47.40449316939742,47.40449316939742,OK,9.8
Qwen/Qwen2-72B,blackwell,2,786432,Naive,8,660.8,0.1,37.30194899336429,37.30194899336429,OK,9.8
Qwen/Qwen2-72B,blackwell,1,2097152,Naive,8,832.6,0.1,34.18648464105517,34.18648464105517,OK,22.3
Qwen/Qwen2-72B,blackwell,1,2097152,Naive,4,832.6,0.1,44.49365690204808,44.49365690204808,OK,22.5
Qwen/Qwen2-72B,blackwell,4,131072,Naive,4,317.2,0.1,36.67068068939742,36.67068068939742,OK,3.6
Qwen/Qwen2-72B,blackwell,2,1048576,Naive,1,832.6,0.1,92.29768996215198,92.29768996215198,OK,11.4
Qwen/Qwen2-72B,blackwell,4,131072,Naive,2,317.2,0.1,45.14246859801872,45.14246859801872,OK,3.9
Qwen/Qwen2-72B,blackwell,4,131072,Naive,8,317.2,0.1,31.936722753364297,31.936722753364297,OK,3.9
Qwen/Qwen2-72B,blackwell,2,1048576,Naive,2,832.6,0.1,53.89819393582354,53.89819393582354,OK,12.1
Qwen/Qwen2-72B,blackwell,4,196608,Naive,1,403.1,0.1,55.89209401719199,55.89209401719199,OK,4.4
Qwen/Qwen2-72B,blackwell,4,196608,Naive,2,403.1,0.1,49.11919714780433,49.11919714780433,OK,5.0
Qwen/Qwen2-72B,blackwell,4,196608,Naive,4,403.1,0.1,39.35503524939743,39.35503524939743,OK,4.9
Qwen/Qwen2-72B,blackwell,4,196608,Naive,8,403.1,0.1,33.27890003336429,33.27890003336429,OK,4.7
Qwen/Qwen2-72B,blackwell,4,262144,Naive,1,489.0,0.1,63.17399631919518,63.17399631919518,OK,4.5
Qwen/Qwen2-72B,blackwell,2,1048576,Naive,4,832.6,0.1,50.703408777563816,50.703408777563816,OK,12.1
Qwen/Qwen2-72B,blackwell,4,262144,Naive,2,489.0,0.1,50.07565909181712,50.07565909181712,OK,5.0
Qwen/Qwen2-72B,blackwell,4,262144,Naive,4,489.0,0.1,42.03938980939742,42.03938980939742,OK,5.0
Qwen/Qwen2-72B,blackwell,2,1048576,Naive,8,832.6,0.1,39.986303553364294,39.986303553364294,OK,13.7
