model,device,ctx_K,batch,dense_tpot_p50_ms,dense_tpot_p99_ms,sparse_tpot_p50_ms,sparse_tpot_p99_ms,speedup_dense_over_sparse,dense_hbf_stall_ms,sparse_hbf_stall_ms,dense_throughput_tok_s,sparse_throughput_tok_s,source
internlm-20b,a40,128,8,1645.6500,1645.6500,154.7200,154.7200,10.6363,1490.9300,0.0000,4.86,51.71,analytical
internlm-20b,a40,128,16,906.7150,906.7150,154.7200,154.7200,5.8604,751.9950,0.0000,17.65,103.41,analytical
internlm-20b,a40,128,32,155.0200,155.0200,154.7200,154.7200,1.0019,0.3000,0.0000,206.42,206.83,analytical
internlm-20b,a40,128,64,154.6800,154.6800,154.6800,154.6800,1.0000,0.0000,0.0000,413.76,413.76,analytical
internlm-20b,a40,128,128,154.6800,154.6800,154.6800,154.6800,1.0000,0.0000,0.0000,827.51,827.51,analytical
internlm-20b,a40,256,4,3000.7000,3337.8019,202.1500,224.8597,14.8439,2798.5500,0.0000,1.33,19.79,analytical
internlm-20b,a40,256,8,3270.9300,3270.9300,154.7200,154.7200,21.1410,3116.2100,0.0000,2.45,51.71,analytical
internlm-20b,a40,256,16,1693.1150,1693.1150,154.7200,154.7200,10.9431,1538.3950,0.0000,9.45,103.41,analytical
internlm-20b,a40,256,32,155.3400,155.3400,154.7200,154.7200,1.0040,0.6200,0.0000,206.00,206.83,analytical
internlm-20b,a40,256,64,154.6800,154.6800,154.6800,154.6800,1.0000,0.0000,0.0000,413.76,413.76,analytical
internlm-20b,a40,256,128,154.6800,154.6800,154.6800,154.6800,1.0000,0.0000,0.0000,827.51,827.51,analytical
internlm-20b,a40,512,4,5987.3400,6659.9642,202.1500,224.8597,29.6183,5785.1900,0.0000,0.67,19.79,analytical
internlm-20b,a40,512,8,6521.4900,6521.4900,154.7200,154.7200,42.1503,6366.7700,0.0000,1.23,51.71,analytical
internlm-20b,a40,512,16,3265.9150,3265.9150,154.7200,154.7200,21.1086,3111.1950,0.0000,4.90,103.41,analytical
internlm-20b,a40,512,32,155.9800,155.9800,154.7200,154.7200,1.0081,1.2600,0.0000,205.15,206.83,analytical
internlm-20b,a40,512,64,154.6800,154.6800,154.6800,154.6800,1.0000,0.0000,0.0000,413.76,413.76,analytical
internlm-20b,a40,512,128,154.6800,154.6800,154.6800,154.6800,1.0000,0.0000,0.0000,827.51,827.51,analytical
internlm-20b,h100,4,4,50.77,56.01,44.65,49.89,1.137,24.47,0.0,143.48,161.18,simulated
internlm-20b,h100,4,8,55.66,55.66,36.48,36.48,1.526,76.72,0.0,144.39,220.81,simulated
internlm-20b,h100,4,16,55.66,55.66,36.48,36.48,1.526,76.69,0.0,144.39,220.85,simulated
internlm-20b,h100,4,32,55.66,55.66,36.49,36.49,1.525,76.69,0.0,144.39,220.81,simulated
internlm-20b,h100,4,64,55.66,55.66,36.49,36.49,1.525,76.71,0.0,144.39,220.78,simulated
internlm-20b,h100,4,128,55.6600,55.6600,36.4900,36.4900,1.5253,19.1700,0.0000,2299.68,3507.81,analytical
internlm-20b,h100,8,4,96.64,106.51,44.65,49.89,2.164,226.44,0.0,75.29,161.16,simulated
internlm-20b,h100,8,8,106.45,106.45,36.47,36.47,2.919,279.93,0.0,75.33,220.9,simulated
internlm-20b,h100,8,16,106.45,106.45,36.47,36.47,2.919,279.93,0.0,75.33,220.9,simulated
internlm-20b,h100,8,32,106.45,106.45,36.47,36.47,2.919,279.93,0.0,75.33,220.9,simulated
internlm-20b,h100,8,64,111.3200,111.3200,36.4900,36.4900,3.0507,74.8300,0.0000,574.92,1753.91,analytical
internlm-20b,h100,8,128,116.4128,116.4128,36.5100,36.5100,3.1885,79.9228,0.0200,1099.54,3505.89,analytical
internlm-20b,h100,16,4,190.55,210.25,44.65,49.9,4.268,641.41,0.0,38.1,161.16,simulated
internlm-20b,h100,16,8,210.19,210.19,36.47,36.47,5.763,694.89,0.0,38.11,220.9,simulated
internlm-20b,h100,16,16,210.19,210.19,36.47,36.47,5.763,694.89,0.0,38.11,220.9,simulated
internlm-20b,h100,16,32,208.0300,208.0300,36.4700,36.4700,5.7041,171.5600,0.0000,153.82,877.43,analytical
internlm-20b,h100,16,64,222.6400,222.6400,36.4900,36.4900,6.1014,186.1500,0.0000,287.46,1753.91,analytical
internlm-20b,h100,16,128,238.2761,238.2761,36.5100,36.5100,6.5263,201.7861,0.0200,537.19,3505.89,analytical
internlm-20b,h100,32,4,380.61,419.96,44.65,49.9,8.524,1480.27,0.0,19.06,161.16,simulated
internlm-20b,h100,32,8,419.91,419.91,45.39,45.39,9.251,1533.75,35.68,19.06,177.25,simulated
internlm-20b,h100,32,16,416.2814,416.2814,36.4700,36.4700,11.4144,379.8114,0.0000,38.44,438.72,analytical
internlm-20b,h100,32,32,411.1900,411.1900,36.4700,36.4700,11.2747,374.7200,0.0000,77.82,877.43,analytical
internlm-20b,h100,32,64,445.2800,445.2800,36.4900,36.4900,12.2028,408.7900,0.0000,143.73,1753.91,analytical
internlm-20b,h100,32,128,482.1963,482.1963,36.5100,36.5100,13.2072,445.7063,0.0200,265.45,3505.89,analytical
internlm-20b,h100,64,4,760.72,839.39,78.23,86.12,9.724,3157.99,144.88,9.53,93.17,simulated
internlm-20b,h100,64,8,836.2509,836.2509,45.3900,45.3900,18.4237,790.8609,0.0000,9.57,176.25,analytical
internlm-20b,h100,64,16,828.7729,828.7729,36.4700,36.4700,22.7248,792.3029,0.0000,19.31,438.72,analytical
internlm-20b,h100,64,32,817.5100,817.5100,36.4700,36.4700,22.4160,781.0400,0.0000,39.14,877.43,analytical
internlm-20b,h100,64,64,890.5600,890.5600,36.4900,36.4900,24.4056,854.0700,0.0000,71.86,1753.91,analytical
internlm-20b,h100,64,128,970.1375,970.1375,36.5100,36.5100,26.5718,933.6475,0.0200,131.94,3505.89,analytical
internlm-20b,h100,128,4,1518.4194,1674.9773,78.2300,86.2960,19.4097,1440.1894,0.0000,2.63,51.13,analytical
internlm-20b,h100,128,8,1669.8161,1669.8161,45.3900,45.3900,36.7882,1624.4261,0.0000,4.79,176.25,analytical
internlm-20b,h100,128,16,1653.7557,1653.7557,36.4700,36.4700,45.3456,1617.2857,0.0000,9.67,438.72,analytical
internlm-20b,h100,128,32,1630.1500,1630.1500,36.4700,36.4700,44.6984,1593.6800,0.0000,19.63,877.43,analytical
internlm-20b,h100,128,64,1781.1200,1781.1200,36.4900,36.4900,48.8112,1744.6300,0.0000,35.93,1753.91,analytical
internlm-20b,h100,128,128,1946.0715,1946.0715,36.5100,36.5100,53.3024,1909.5815,0.0200,65.77,3505.89,analytical
internlm-20b,h100,256,4,3034.7747,3347.6776,78.2300,86.2960,38.7930,2956.5447,0.0000,1.32,51.13,analytical
internlm-20b,h100,256,8,3336.9465,3336.9465,45.3900,45.3900,73.5172,3291.5565,0.0000,2.40,176.25,analytical
internlm-20b,h100,256,16,3303.7214,3303.7214,36.4700,36.4700,90.5874,3267.2514,0.0000,4.84,438.72,analytical
internlm-20b,h100,256,32,3255.4300,3255.4300,36.4700,36.4700,89.2632,3218.9600,0.0000,9.83,877.43,analytical
internlm-20b,h100,256,64,3562.2400,3562.2400,36.4900,36.4900,97.6224,3525.7500,0.0000,17.97,1753.91,analytical
internlm-20b,h100,256,128,3897.9655,3897.9655,36.5100,36.5100,106.7643,3861.4755,0.0200,32.84,3505.89,analytical
internlm-20b,h100,512,4,6067.4852,6693.0781,78.2300,86.2960,77.5596,5989.2552,0.0000,0.66,51.13,analytical
internlm-20b,h100,512,8,6671.2074,6671.2074,45.3900,45.3900,146.9753,6625.8174,0.0000,1.20,176.25,analytical
internlm-20b,h100,512,16,6603.6529,6603.6529,36.4700,36.4700,181.0708,6567.1829,0.0000,2.42,438.72,analytical
internlm-20b,h100,512,32,6505.9900,6505.9900,36.4700,36.4700,178.3929,6469.5200,0.0000,4.92,877.43,analytical
internlm-20b,h100,512,64,7124.4800,7124.4800,36.4900,36.4900,195.2447,7087.9900,0.0000,8.98,1753.91,analytical
internlm-20b,h100,512,128,7801.7666,7801.7666,36.5100,36.5100,213.6884,7765.2766,0.0200,16.41,3505.89,analytical
phi-2,a100,4,4,19.0,21.05,19.0,21.05,1.0,0.0,0.0,384.67,384.67,simulated
phi-2,a100,4,8,15.99,15.99,15.99,15.99,1.0,0.0,0.0,508.5,508.5,simulated
phi-2,a100,4,16,15.99,15.99,15.99,15.99,1.0,0.0,0.0,508.5,508.5,simulated
phi-2,a100,4,32,15.99,15.99,15.99,15.99,1.0,0.0,0.0,508.5,508.5,simulated
phi-2,a100,4,64,15.99,15.99,15.99,15.99,1.0,0.0,0.0,508.5,508.5,simulated
phi-2,a100,4,128,15.99,15.99,15.99,15.99,1.0,0.0,0.0,508.5,508.5,simulated
phi-2,a100,8,4,26.3,28.93,19.0,21.05,1.384,31.52,0.0,278.96,384.67,simulated
phi-2,a100,8,8,28.91,28.91,15.99,15.99,1.808,51.71,0.0,279.14,508.5,simulated
phi-2,a100,8,16,28.91,28.91,15.99,15.99,1.808,51.71,0.0,279.14,508.5,simulated
phi-2,a100,8,32,28.91,28.91,15.99,15.99,1.808,51.71,0.0,279.14,508.5,simulated
phi-2,a100,8,64,28.91,28.91,15.99,15.99,1.808,51.71,0.0,279.14,508.5,simulated
phi-2,a100,8,128,28.91,28.91,15.99,15.99,1.808,51.71,0.0,279.14,508.5,simulated
phi-2,a100,16,4,51.0,56.25,19.0,21.05,2.684,140.81,0.0,142.86,384.67,simulated
phi-2,a100,16,8,56.24,56.24,15.99,15.99,3.517,161.0,0.0,142.9,508.5,simulated
phi-2,a100,16,16,56.24,56.24,15.99,15.99,3.517,161.0,0.0,142.9,508.5,simulated
phi-2,a100,16,32,56.24,56.24,15.99,15.99,3.517,161.0,0.0,142.9,508.5,simulated
phi-2,a100,16,64,56.24,56.24,15.99,15.99,3.517,161.0,0.0,142.9,508.5,simulated
phi-2,a100,16,128,54.7500,54.7500,15.9900,15.9900,3.4240,38.7600,0.0000,2337.90,8005.00,analytical
phi-2,a100,32,4,101.68,112.17,19.0,21.05,5.352,364.48,0.0,71.48,384.67,simulated
phi-2,a100,32,8,112.16,112.16,15.99,15.99,7.014,384.67,0.0,71.49,508.5,simulated
phi-2,a100,32,16,112.16,112.16,15.99,15.99,7.014,384.67,0.0,71.49,508.5,simulated
phi-2,a100,32,32,112.16,112.16,15.99,15.99,7.014,384.67,0.0,71.49,508.5,simulated
phi-2,a100,32,64,110.9000,110.9000,15.9900,15.9900,6.9356,94.9100,0.0000,577.10,4002.50,analytical
phi-2,a100,32,128,106.4300,106.4300,15.9900,15.9900,6.6560,90.4400,0.0000,1202.67,8005.00,analytical
phi-2,a100,64,4,203.03,224.01,21.39,23.5,9.492,811.83,9.77,35.75,344.22,simulated
phi-2,a100,64,8,223.99,223.99,23.48,23.48,9.54,832.02,29.96,35.76,344.49,simulated
phi-2,a100,64,16,223.99,223.99,23.48,23.48,9.54,832.02,29.96,35.76,344.49,simulated
phi-2,a100,64,32,223.1900,223.1900,15.9900,15.9900,13.9581,207.2000,0.0000,143.38,2001.25,analytical
phi-2,a100,64,64,220.2200,220.2200,15.9900,15.9900,13.7724,204.2300,0.0000,290.62,4002.50,analytical
phi-2,a100,64,128,209.7900,209.7900,15.9900,15.9900,13.1201,193.8000,0.0000,610.13,8005.00,analytical
phi-2,a100,128,4,405.74,447.68,40.94,45.13,9.911,1706.53,96.32,17.88,178.26,simulated
phi-2,a100,128,8,447.67,447.67,45.11,45.11,9.924,1726.72,116.51,17.88,178.33,simulated
phi-2,a100,128,16,447.0787,447.0787,23.4800,23.4800,19.0408,423.5987,0.0000,35.79,681.43,analytical
phi-2,a100,128,32,445.4300,445.4300,15.9900,15.9900,27.8568,429.4400,0.0000,71.84,2001.25,analytical
phi-2,a100,128,64,438.8600,438.8600,15.9900,15.9900,27.4459,422.8700,0.0000,145.83,4002.50,analytical
phi-2,a100,128,128,416.5100,416.5100,15.9900,15.9900,26.0482,400.5200,0.0000,307.32,8005.00,analytical
phi-2,a100,256,4,811.15,895.03,81.35,89.74,9.971,3495.93,274.76,8.94,89.4,simulated
phi-2,a100,256,8,894.5739,894.5739,88.3700,88.3700,10.1230,849.4639,43.2600,8.94,90.53,analytical
phi-2,a100,256,16,893.4509,893.4509,23.4800,23.4800,38.0516,869.9709,0.0000,17.91,681.43,analytical
phi-2,a100,256,32,889.9100,889.9100,15.9900,15.9900,55.6542,873.9200,0.0000,35.96,2001.25,analytical
phi-2,a100,256,64,876.1400,876.1400,15.9900,15.9900,54.7930,860.1500,0.0000,73.05,4002.50,analytical
phi-2,a100,256,128,829.9500,829.9500,15.9900,15.9900,51.9043,813.9600,0.0000,154.23,8005.00,analytical
phi-2,a100,512,4,1621.6227,1789.3710,161.3279,178.0164,10.0517,1540.2727,79.9779,2.47,24.79,analytical
phi-2,a100,512,8,1788.5644,1788.5644,174.8900,174.8900,10.2268,1743.4544,129.7800,4.47,45.74,analytical
phi-2,a100,512,16,1786.1952,1786.1952,23.4800,23.4800,76.0731,1762.7152,0.0000,8.96,681.43,analytical
phi-2,a100,512,32,1778.8700,1778.8700,15.9900,15.9900,111.2489,1762.8800,0.0000,17.99,2001.25,analytical
phi-2,a100,512,64,1750.7000,1750.7000,15.9900,15.9900,109.4872,1734.7100,0.0000,36.56,4002.50,analytical
phi-2,a100,512,128,1656.8300,1656.8300,15.9900,15.9900,103.6166,1640.8400,0.0000,77.26,8005.00,analytical
phi-2,a40,4,4,39.1,44.13,39.15,44.19,0.999,0.0,0.0,182.34,182.09,simulated
phi-2,a40,4,8,35.38,35.38,35.39,35.39,1.0,0.0,0.0,227.77,227.69,simulated
phi-2,a40,4,16,35.37,35.37,35.38,35.38,1.0,0.0,0.0,227.81,227.76,simulated
phi-2,a40,4,32,35.4,35.4,35.37,35.37,1.001,0.0,0.0,227.64,227.81,simulated
phi-2,a40,4,64,35.4,35.4,35.4,35.4,1.0,0.0,0.0,227.64,227.64,simulated
phi-2,a40,4,128,35.4,35.4,35.4,35.4,1.0,0.0,0.0,227.64,227.64,simulated
phi-2,a40,8,4,39.15,44.18,39.15,44.18,1.0,0.0,0.0,182.12,182.12,simulated
phi-2,a40,8,8,35.4,35.4,35.4,35.4,1.0,0.0,0.0,227.65,227.65,simulated
phi-2,a40,8,16,35.4,35.4,35.4,35.4,1.0,0.0,0.0,227.65,227.65,simulated
phi-2,a40,8,32,35.4,35.4,35.4,35.4,1.0,0.0,0.0,227.65,227.65,simulated
phi-2,a40,8,64,35.4,35.4,35.4,35.4,1.0,0.0,0.0,227.65,227.65,simulated
phi-2,a40,8,128,35.4,35.4,35.4,35.4,1.0,0.0,0.0,227.65,227.65,simulated
phi-2,a40,16,4,52.53,57.78,39.15,44.18,1.342,54.37,0.0,139.06,182.12,simulated
phi-2,a40,16,8,57.77,57.77,35.37,35.37,1.633,89.58,0.0,139.1,227.8,simulated
phi-2,a40,16,16,57.77,57.77,35.37,35.37,1.633,89.58,0.0,139.1,227.8,simulated
phi-2,a40,16,32,57.77,57.77,35.37,35.37,1.633,89.58,0.0,139.1,227.8,simulated
phi-2,a40,16,64,57.77,57.77,35.37,35.37,1.633,89.58,0.0,139.1,227.8,simulated
phi-2,a40,16,128,35.4000,35.4000,35.4000,35.4000,1.0000,0.0000,0.0000,3615.82,3615.82,analytical
phi-2,a40,32,4,101.68,112.17,39.16,44.19,2.597,271.93,0.0,71.48,182.08,simulated
phi-2,a40,32,8,112.16,112.16,35.37,35.37,3.171,307.13,0.0,71.49,227.8,simulated
phi-2,a40,32,16,112.16,112.16,35.37,35.37,3.171,307.13,0.0,71.49,227.8,simulated
phi-2,a40,32,32,112.16,112.16,35.37,35.37,3.171,307.13,0.0,71.49,227.8,simulated
phi-2,a40,32,64,88.1293,88.1293,35.3700,35.3700,2.4916,52.7593,0.0000,726.21,1809.44,analytical
phi-2,a40,32,128,35.4000,35.4000,35.4000,35.4000,1.0000,0.0000,0.0000,3615.82,3615.82,analytical
phi-2,a40,64,4,203.03,224.01,39.16,44.19,5.185,719.28,0.0,35.75,182.08,simulated
phi-2,a40,64,8,223.99,223.99,35.37,35.37,6.333,754.48,0.0,35.76,227.8,simulated
phi-2,a40,64,16,223.99,223.99,35.37,35.37,6.333,754.48,0.0,35.76,227.8,simulated
phi-2,a40,64,32,220.9400,220.9400,35.3700,35.3700,6.2465,185.5700,0.0000,144.84,904.72,analytical
phi-2,a40,64,64,152.0436,152.0436,35.3700,35.3700,4.2987,116.6736,0.0000,420.93,1809.44,analytical
phi-2,a40,64,128,35.4000,35.4000,35.4000,35.4000,1.0000,0.0000,0.0000,3615.82,3615.82,analytical
phi-2,a40,128,4,405.74,447.68,42.7,47.74,9.502,1613.97,14.18,17.88,168.49,simulated
phi-2,a40,128,8,447.67,447.67,46.88,46.88,9.549,1649.18,46.03,17.88,171.58,simulated
phi-2,a40,128,16,445.6893,445.6893,35.3700,35.3700,12.6008,410.3193,0.0000,35.90,452.36,analytical
phi-2,a40,128,32,438.5000,438.5000,35.3700,35.3700,12.3975,403.1300,0.0000,72.98,904.72,analytical
phi-2,a40,128,64,279.8721,279.8721,35.3700,35.3700,7.9127,244.5021,0.0000,228.68,1809.44,analytical
phi-2,a40,128,128,35.4000,35.4000,35.4000,35.4000,1.0000,0.0000,0.0000,3615.82,3615.82,analytical
phi-2,a40,256,4,811.15,895.03,81.83,90.22,9.913,3403.37,184.14,8.94,88.92,simulated
phi-2,a40,256,8,893.6056,893.6056,46.8800,46.8800,19.0616,846.7256,0.0000,8.95,170.65,analytical
phi-2,a40,256,16,889.5236,889.5236,35.3700,35.3700,25.1491,854.1536,0.0000,17.99,452.36,analytical
phi-2,a40,256,32,873.6200,873.6200,35.3700,35.3700,24.6995,838.2500,0.0000,36.63,904.72,analytical
phi-2,a40,256,64,535.5293,535.5293,35.3700,35.3700,15.1408,500.1593,0.0000,119.51,1809.44,analytical
phi-2,a40,256,128,35.4000,35.4000,35.4000,35.4000,1.0000,0.0000,0.0000,3615.82,3615.82,analytical
phi-2,a40,512,4,1620.9031,1799.2822,160.0900,177.7078,10.1249,1539.0731,78.2600,2.47,24.99,analytical
phi-2,a40,512,8,1785.9590,1785.9590,46.8800,46.8800,38.0964,1739.0790,0.0000,4.48,170.65,analytical
phi-2,a40,512,16,1777.1921,1777.1921,35.3700,35.3700,50.2457,1741.8221,0.0000,9.00,452.36,analytical
phi-2,a40,512,32,1743.8600,1743.8600,35.3700,35.3700,49.3034,1708.4900,0.0000,18.35,904.72,analytical
phi-2,a40,512,64,1046.8436,1046.8436,35.3700,35.3700,29.5969,1011.4736,0.0000,61.14,1809.44,analytical
phi-2,a40,512,128,35.4000,35.4000,35.4000,35.4000,1.0000,0.0000,0.0000,3615.82,3615.82,analytical
phi-2,h100,4,4,13.48,14.8,11.14,12.39,1.21,9.62,0.0,550.14,659.18,simulated
phi-2,h100,4,8,13.9,15.0,8.04,9.14,1.729,23.43,0.0,542.68,900.44,simulated
phi-2,h100,4,16,13.9,15.0,8.04,9.14,1.729,23.43,0.0,542.68,900.44,simulated
phi-2,h100,4,32,13.9,15.0,8.04,9.14,1.729,23.43,0.0,542.68,900.44,simulated
phi-2,h100,4,64,13.9,15.0,8.04,9.14,1.729,23.43,0.0,542.68,900.44,simulated
phi-2,h100,4,128,13.9,15.0,8.04,9.14,1.729,23.43,0.0,542.68,900.44,simulated
phi-2,h100,8,4,25.71,28.34,11.14,12.39,2.308,63.79,0.0,284.85,659.18,simulated
phi-2,h100,8,8,26.57,28.33,8.04,9.14,3.305,76.75,0.0,284.99,900.44,simulated
phi-2,h100,8,16,26.57,28.33,8.04,9.14,3.305,76.75,0.0,284.99,900.44,simulated
phi-2,h100,8,32,26.57,28.33,8.04,9.14,3.305,76.75,0.0,284.99,900.44,simulated
phi-2,h100,8,64,26.57,28.33,8.04,9.14,3.305,76.75,0.0,284.99,900.44,simulated
phi-2,h100,8,128,26.57,28.33,8.04,9.14,3.305,76.75,0.0,284.99,900.44,simulated
phi-2,h100,16,4,51.0,56.25,11.14,12.39,4.578,175.45,0.0,142.86,659.18,simulated
phi-2,h100,16,8,56.24,56.24,8.04,9.14,6.995,192.59,0.0,142.9,900.44,simulated
phi-2,h100,16,16,56.24,56.24,8.04,9.14,6.995,192.59,0.0,142.9,900.44,simulated
phi-2,h100,16,32,56.24,56.24,8.04,9.14,6.995,192.59,0.0,142.9,900.44,simulated
phi-2,h100,16,64,56.24,56.24,8.04,9.14,6.995,192.59,0.0,142.9,900.44,simulated
phi-2,h100,16,128,51.9100,55.6833,8.0400,8.6244,6.4565,43.8700,0.0000,2465.81,15920.40,analytical
phi-2,h100,32,4,101.68,112.17,11.14,12.39,9.127,399.13,0.0,71.48,659.18,simulated
phi-2,h100,32,8,112.16,112.16,11.34,12.44,9.891,416.27,13.18,71.49,656.81,simulated
phi-2,h100,32,16,112.16,112.16,11.34,12.44,9.891,416.27,13.18,71.49,656.81,simulated
phi-2,h100,32,32,112.16,112.16,11.34,12.44,9.891,416.27,13.18,71.49,656.81,simulated
phi-2,h100,32,64,112.7964,118.2624,8.0400,8.4296,14.0294,104.7564,0.0000,567.39,7960.20,analytical
phi-2,h100,32,128,102.5900,110.0471,8.0400,8.6244,12.7600,94.5500,0.0000,1247.68,15920.40,analytical
phi-2,h100,64,4,203.03,224.01,20.8,22.9,9.761,846.48,42.05,35.75,353.24,simulated
phi-2,h100,64,8,223.99,223.99,21.49,22.89,10.423,863.61,55.0,35.76,353.44,simulated
phi-2,h100,64,16,223.99,223.99,21.49,22.89,10.423,863.61,55.0,35.76,353.44,simulated
phi-2,h100,64,32,225.2163,233.4016,11.3400,11.7521,19.8603,213.8763,0.0000,142.09,2821.87,analytical
phi-2,h100,64,64,226.5279,237.5052,8.0400,8.4296,28.1751,218.4879,0.0000,282.53,7960.20,analytical
phi-2,h100,64,128,203.9500,218.7748,8.0400,8.6244,25.3669,195.9100,0.0000,627.60,15920.40,analytical
phi-2,h100,128,4,405.74,447.68,40.82,45.02,9.94,1741.17,130.51,17.88,178.72,simulated
phi-2,h100,128,8,447.67,447.67,45.0,45.0,9.948,1758.31,147.65,17.88,178.79,simulated
phi-2,h100,128,16,448.8449,461.8952,41.7900,43.0051,10.7405,427.3549,20.3000,35.65,382.87,analytical
phi-2,h100,128,32,451.1738,467.5714,11.3400,11.7521,39.7861,439.8338,0.0000,70.93,2821.87,analytical
phi-2,h100,128,64,453.9907,475.9906,8.0400,8.4296,56.4665,445.9507,0.0000,140.97,7960.20,analytical
phi-2,h100,128,128,406.6700,436.2302,8.0400,8.6244,50.5808,398.6300,0.0000,314.75,15920.40,analytical
phi-2,h100,256,4,811.15,895.03,81.35,89.74,9.971,3530.57,309.41,8.94,89.4,simulated
phi-2,h100,256,8,896.0588,917.7698,89.9564,92.1360,9.9610,851.0588,44.9564,8.93,88.93,analytical
phi-2,h100,256,16,898.1757,924.2905,82.3900,84.7855,10.9015,876.6857,60.9000,17.81,194.20,analytical
phi-2,h100,256,32,903.0890,935.9110,11.3400,11.7521,79.6375,891.7490,0.0000,35.43,2821.87,analytical
phi-2,h100,256,64,908.9164,952.9616,8.0400,8.4296,113.0493,900.8764,0.0000,70.41,7960.20,analytical
phi-2,h100,256,128,812.1100,871.1410,8.0400,8.6244,101.0087,804.0700,0.0000,157.61,15920.40,analytical
phi-2,h100,512,4,1621.7366,1787.7180,162.0950,178.6851,10.0049,1540.3866,80.7450,2.47,24.68,analytical
phi-2,h100,512,8,1792.4223,1835.8517,180.3279,184.6971,9.9398,1747.4223,135.3279,4.46,44.36,analytical
phi-2,h100,512,16,1796.8372,1849.0809,163.5900,168.3464,10.9838,1775.3472,142.1000,8.90,97.81,analytical
phi-2,h100,512,32,1806.9192,1872.5903,11.3400,11.7521,159.3403,1795.5792,0.0000,17.71,2821.87,analytical
phi-2,h100,512,64,1818.7679,1906.9034,8.0400,8.4296,226.2149,1810.7279,0.0000,35.19,7960.20,analytical
phi-2,h100,512,128,1622.9900,1740.9626,8.0400,8.6244,201.8644,1614.9500,0.0000,78.87,15920.40,analytical
