time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.026000000000000002,0.029,0.027904761904761915,0.028,0.0007499055118106485,0.012,0.014,0.013050000000000003,0.013000000000000001,0.0003840572873934303,0.16,0.1675,0.16642500000000002,0.167,0.0015270478054075463,0.038,0.04,0.03910000000000001,0.039,0.00043588989435406776,0.0635,0.068,0.067275,0.0675,0.0008870597499605093,0.1995,0.20800000000000002,0.207125,0.20750000000000002,0.0017597940220378078,0.029500000000000002,0.03,0.029699999999999997,0.029500000000000002,0.0002449489742783163,0.1935,0.1995,0.198875,0.199,0.0012636751956100123,0.04,0.042,0.04075000000000001,0.041,0.0006982120021884477,32,32,2560,10240,51200,False,832,2
0.025,0.028,0.027380952380952388,0.028,0.0007853534524986021,0.012,0.013000000000000001,0.012700000000000003,0.013000000000000001,0.0004582575694955844,0.1585,0.1645,0.162375,0.1645,0.002640430836056876,0.038,0.039,0.038650000000000004,0.039,0.0004769696007084733,0.063,0.0665,0.06502500000000001,0.066,0.001444602021319368,0.1985,0.20450000000000002,0.20250000000000004,0.20400000000000001,0.002252776065213764,0.029,0.029500000000000002,0.029424999999999996,0.029500000000000002,0.0001785357107135714,0.1915,0.1985,0.19525000000000003,0.19625,0.002410912690248241,0.039,0.041,0.039900000000000005,0.04,0.0006244997998398404,32,32,2560,10240,51200,False,824,2
0.025,0.028,0.02733333333333334,0.027,0.0007766431633476232,0.012,0.014,0.012850000000000004,0.013000000000000001,0.0004769696007084731,0.157,0.17200000000000001,0.163525,0.1645,0.004035700063186068,0.038,0.039,0.03830000000000001,0.038,0.0004582575694955844,0.062,0.07,0.0658,0.0665,0.0023313086453749556,0.197,0.2145,0.2044,0.20500000000000002,0.004262041764225215,0.029,0.029500000000000002,0.029100000000000004,0.029,0.00020000000000000015,0.191,0.20550000000000002,0.19675,0.1965,0.0039131189606246355,0.037,0.04,0.038650000000000004,0.039,0.0007262919523166983,32,32,2560,10240,51200,False,816,2
0.026000000000000002,0.029,0.027523809523809534,0.028,0.0006632565846278154,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.164,0.169,0.16595000000000001,0.1645,0.0022017038856304016,0.037,0.039,0.038200000000000005,0.038,0.0005099019513592789,0.0655,0.0685,0.06662500000000002,0.066,0.0011388041973930385,0.20450000000000002,0.2105,0.2069,0.20500000000000002,0.0026009613607279798,0.0285,0.029500000000000002,0.028925000000000006,0.029,0.00028613807855649016,0.197,0.2015,0.198875,0.198,0.0016269219403523961,0.037,0.04,0.038450000000000005,0.038,0.0006689544080129831,32,32,2560,10240,51200,False,808,2
0.026000000000000002,0.028,0.027142857142857153,0.027,0.0004665694748158435,0.011,0.013000000000000001,0.012150000000000003,0.012,0.0005722761571129804,0.166,0.166,0.16599999999999998,0.166,2.7755575615628914e-17,0.037,0.038,0.037750000000000006,0.038,0.0004330127018922197,0.0665,0.067,0.06684999999999999,0.067,0.0002291287847477922,0.20650000000000002,0.20700000000000002,0.20675000000000004,0.20675000000000002,0.0002500000000000002,0.0285,0.029,0.028575,0.0285,0.00017853571071357142,0.196,0.1975,0.19685,0.197,0.0003201562118716427,0.037,0.039,0.037700000000000004,0.0375,0.0007810249675906662,32,32,2560,10240,51200,False,800,2
0.024,0.027,0.026476190476190483,0.027,0.0007939681905015739,0.012,0.013000000000000001,0.012250000000000002,0.012,0.0004330127018922198,0.1575,0.1655,0.16212500000000002,0.1645,0.003201074038506454,0.037,0.038,0.03730000000000001,0.037,0.0004582575694955844,0.0625,0.066,0.0643,0.0655,0.0015921683328090671,0.198,0.20550000000000002,0.20232499999999995,0.20500000000000002,0.0034215310900238827,0.028,0.0285,0.028075,0.028,0.0001785357107135714,0.1915,0.1965,0.1943,0.1955,0.002051828452868321,0.036000000000000004,0.038,0.03690000000000001,0.037,0.000699999999999998,32,32,2560,10240,51200,False,792,2
0.025,0.028,0.026809523809523818,0.027,0.000793968190501574,0.012,0.013000000000000001,0.012150000000000003,0.012,0.0003570714214271428,0.1585,0.171,0.16525,0.1665,0.004020261185545042,0.036000000000000004,0.038,0.03680000000000001,0.037,0.0005099019513592762,0.0615,0.068,0.06542500000000001,0.066,0.002175287337341899,0.1985,0.2125,0.2063,0.20700000000000002,0.00444522215417857,0.0275,0.028,0.0279,0.028,0.00020000000000000017,0.1935,0.2025,0.19862500000000002,0.199,0.002845500834651084,0.034,0.037,0.03625000000000001,0.036000000000000004,0.000698212002188445,32,32,2560,10240,51200,False,784,2
0.025,0.027,0.02671428571428572,0.027,0.0005471012044321923,0.012,0.013000000000000001,0.012200000000000003,0.012,0.00040000000000000034,0.163,0.169,0.16592500000000002,0.16375,0.002739867697535779,0.036000000000000004,0.038,0.03695000000000001,0.037,0.00038405728739342903,0.0645,0.0675,0.06570000000000001,0.065,0.0012489995996796807,0.20350000000000001,0.2105,0.20675,0.20425000000000001,0.003253843880704778,0.0275,0.028,0.027600000000000003,0.0275,0.00020000000000000015,0.195,0.201,0.19787500000000002,0.19775,0.0027380421837510127,0.034,0.037,0.03580000000000001,0.036000000000000004,0.0007483314773547872,32,32,2560,10240,51200,False,776,2
0.023,0.027,0.02657142857142858,0.027,0.0010497813183356476,0.011,0.013000000000000001,0.012000000000000002,0.012,0.00044721359549995833,0.123,0.13,0.12902500000000003,0.1295,0.0014271912976192096,0.037,0.039,0.03810000000000001,0.038,0.00043588989435406776,0.0415,0.043500000000000004,0.04295000000000001,0.043000000000000003,0.0003500000000000004,0.1645,0.17200000000000001,0.17075,0.171,0.0015124483462254188,0.0275,0.0285,0.02765,0.0275,0.00027838821814150135,0.196,0.1975,0.197,0.197,0.0004183300132670382,0.035,0.037,0.03530000000000001,0.035,0.0005567764362830016,32,32,2560,10240,51200,False,768,2
0.024,0.026000000000000002,0.02557142857142858,0.026000000000000002,0.0006598288790738587,0.01,0.012,0.01105,0.011,0.0004974937185533101,0.122,0.1255,0.12467500000000002,0.1255,0.0014341809509263478,0.037,0.038,0.037450000000000004,0.037,0.0004974937185533104,0.0405,0.042,0.041375,0.0415,0.00031124748994971856,0.1635,0.1665,0.165625,0.166,0.0009065732182234382,0.027,0.0275,0.027350000000000003,0.0275,0.0002291287847477922,0.188,0.193,0.191425,0.192,0.0015594470173750706,0.033,0.035,0.03420000000000001,0.034,0.0006782329983125274,32,32,2560,10240,51200,False,760,2
0.023,0.027,0.025809523809523817,0.026000000000000002,0.0007939681905015751,0.01,0.012,0.010900000000000002,0.011,0.00043588989435406716,0.1255,0.1295,0.129175,0.1295,0.0008699856320652664,0.037,0.038,0.037500000000000006,0.0375,0.0005000000000000006,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.171,0.1715,0.1712,0.171,0.00024494897427831806,0.027,0.0275,0.027025,0.027,0.00010897247358851694,0.198,0.1995,0.198825,0.199,0.0003960744879438718,0.033,0.036000000000000004,0.03430000000000001,0.034,0.0007810249675906662,32,32,2560,10240,51200,False,752,2
0.023,0.026000000000000002,0.02476190476190477,0.025,0.0008676603408708863,0.01,0.012,0.01105,0.011,0.0005894913061275799,0.123,0.1275,0.12525,0.124,0.0018131464364468763,0.035,0.038,0.03615000000000001,0.036000000000000004,0.0006538348415310994,0.041,0.0425,0.041749999999999995,0.0415,0.000642261628933257,0.1635,0.1695,0.16620000000000001,0.1645,0.002506990227344337,0.0265,0.027,0.026574999999999998,0.0265,0.00017853571071357142,0.1875,0.195,0.190775,0.1885,0.0032151010870577644,0.032,0.034,0.033400000000000006,0.0335,0.0006633249580710806,32,32,2560,10240,51200,False,744,2
0.023,0.025,0.024190476190476196,0.024,0.0004994327848429298,0.01,0.011,0.0102,0.01,0.0003999999999999996,0.11850000000000001,0.12,0.11940000000000002,0.11950000000000001,0.00040620192023179427,0.035,0.037,0.03595000000000001,0.036000000000000004,0.000668954408012981,0.0395,0.0405,0.03985,0.04,0.00027838821814150135,0.1595,0.1615,0.16030000000000003,0.16025,0.00048476798574163333,0.026000000000000002,0.0265,0.026425000000000004,0.0265,0.00017853571071357017,0.184,0.1855,0.184775,0.1845,0.0004023369234857774,0.032,0.034,0.03250000000000001,0.032,0.0006708203932499376,32,32,2560,10240,51200,False,736,2
0.023,0.025,0.0240952380952381,0.024,0.0006098213559459861,0.009000000000000001,0.01,0.009950000000000004,0.01,0.00021794494717703353,0.1205,0.1245,0.1226,0.12325,0.001593737745050924,0.035,0.036000000000000004,0.03555000000000001,0.036000000000000004,0.0004974937185533104,0.0405,0.0415,0.041049999999999996,0.0415,0.0004974937185533104,0.16,0.1645,0.16272499999999995,0.164,0.0018939046966518689,0.026000000000000002,0.0265,0.026075000000000004,0.026000000000000002,0.0001785357107135702,0.187,0.192,0.18934999999999996,0.1905,0.001962778642639054,0.03,0.033,0.03180000000000001,0.032,0.0007483314773547889,32,32,2560,10240,51200,False,728,2
0.022,0.025,0.024190476190476196,0.024,0.0007939681905015754,0.009000000000000001,0.011,0.010100000000000001,0.01,0.0005385164807134499,0.121,0.1275,0.12384999999999997,0.122,0.002720753572082561,0.034,0.036000000000000004,0.03500000000000001,0.035,0.0003162277660168382,0.0405,0.0425,0.04155,0.041,0.0008351646544245041,0.1625,0.168,0.16560000000000002,0.1645,0.0019078784028338932,0.025500000000000002,0.026000000000000002,0.025750000000000006,0.025750000000000002,0.0002500000000000002,0.191,0.197,0.194025,0.1935,0.0018939046966518689,0.03,0.034,0.031650000000000005,0.032,0.0008529361054615998,32,32,2560,10240,51200,False,720,2
0.022,0.025,0.024238095238095243,0.024,0.0008676603408708864,0.01,0.012,0.010400000000000001,0.01,0.0005830951894845297,0.12,0.126,0.12435,0.1255,0.0024088378940891834,0.034,0.036000000000000004,0.03515000000000001,0.035,0.00047696960070847325,0.04,0.042,0.04160000000000001,0.042,0.0007000000000000005,0.16,0.1665,0.16492500000000002,0.1665,0.002675233634656983,0.025500000000000002,0.025500000000000002,0.025500000000000005,0.025500000000000002,3.469446951953614e-18,0.1865,0.1945,0.19249999999999998,0.194,0.0027793884219374614,0.029,0.032,0.030650000000000004,0.031,0.0007262919523166977,32,32,2560,10240,51200,False,712,2
0.021,0.026000000000000002,0.02414285714285715,0.024,0.001036740050337012,0.009000000000000001,0.01,0.009900000000000003,0.01,0.00029999999999999976,0.121,0.127,0.12554999999999997,0.127,0.0025144581921360334,0.034,0.036000000000000004,0.03445000000000001,0.034,0.0005894913061275802,0.0405,0.0425,0.042074999999999994,0.0425,0.0007462405778299657,0.1615,0.1685,0.167025,0.168,0.0024722206616724185,0.025,0.025500000000000002,0.025125,0.025,0.0002165063509461099,0.1875,0.195,0.1932,0.1945,0.0025661254840712703,0.029,0.032,0.030200000000000005,0.03,0.0006782329983125268,32,32,2560,10240,51200,False,704,2
0.022,0.024,0.023047619047619053,0.023,0.0007221786137191959,0.009000000000000001,0.01,0.009650000000000002,0.01,0.0004769696007084724,0.12,0.1245,0.12242499999999996,0.1225,0.0020813156896540247,0.033,0.034,0.03380000000000001,0.034,0.00040000000000000034,0.04,0.0415,0.040749999999999995,0.04075,0.0007158910531638183,0.16,0.1645,0.16277500000000003,0.16325,0.0015848895860595478,0.0245,0.025500000000000002,0.024900000000000005,0.025,0.0002549509756796395,0.187,0.192,0.18912500000000002,0.1895,0.0017093492913971696,0.028,0.031,0.029150000000000002,0.029,0.000909670269933012,32,32,2560,10240,51200,False,696,2
0.021,0.024,0.023190476190476195,0.023,0.000793968190501575,0.009000000000000001,0.01,0.009650000000000002,0.01,0.0004769696007084724,0.11850000000000001,0.1265,0.123125,0.12625,0.003690782437370154,0.033,0.034,0.033650000000000006,0.034,0.0004769696007084733,0.0395,0.0425,0.041475,0.0425,0.0012597122687344133,0.1595,0.168,0.1645,0.1675,0.0037349698793966227,0.0245,0.025,0.024550000000000006,0.0245,0.00015000000000000015,0.1855,0.195,0.19119999999999998,0.194,0.003954111783953512,0.027,0.029,0.028450000000000003,0.0285,0.0005894913061275802,32,32,2560,10240,51200,False,688,2
0.021,0.024,0.023000000000000003,0.023,0.0006900655593423545,0.009000000000000001,0.01,0.009400000000000002,0.009000000000000001,0.0004898979485566351,0.1225,0.1265,0.12365,0.1235,0.0010965856099730664,0.032,0.034,0.03305000000000001,0.033,0.00038405728739343076,0.041,0.042,0.041175,0.041,0.0003631459761583491,0.1625,0.1675,0.1639,0.163,0.0017073371078963888,0.024,0.0245,0.024325000000000006,0.0245,0.0002384848003542366,0.188,0.1935,0.18940000000000004,0.1885,0.0019467922333931804,0.028,0.029,0.028200000000000003,0.028,0.00040000000000000034,32,32,2560,10240,51200,False,680,2
0.022,0.024,0.02285714285714286,0.023,0.000559397148784321,0.009000000000000001,0.01,0.009800000000000003,0.01,0.00039999999999999964,0.121,0.1255,0.12205000000000002,0.1215,0.0016271140095272996,0.032,0.033,0.03270000000000001,0.033,0.00045825756949558437,0.04,0.042,0.04087500000000001,0.0405,0.0006684870978560475,0.16,0.166,0.162075,0.16125,0.002319886850689061,0.0235,0.0245,0.024000000000000004,0.024,0.0001581138830084191,0.185,0.192,0.187875,0.187,0.002218529918662358,0.026000000000000002,0.028,0.027400000000000008,0.027,0.0005830951894845301,32,32,2560,10240,51200,False,672,2
0.02,0.023,0.022333333333333337,0.022,0.0007766431633476232,0.009000000000000001,0.01,0.009250000000000003,0.009000000000000001,0.00043301270189221897,0.11850000000000001,0.1225,0.12095,0.1225,0.001738533865071366,0.032,0.033,0.032350000000000004,0.032,0.00047696960070847314,0.04,0.041,0.04057500000000001,0.041,0.00048153400710645593,0.1575,0.162,0.16029999999999997,0.162,0.0019000000000000015,0.0235,0.024,0.023650000000000004,0.0235,0.0002291287847477922,0.1845,0.1895,0.18744999999999998,0.1885,0.0017385338650713724,0.026000000000000002,0.028,0.026400000000000007,0.026000000000000002,0.000583095189484529,32,32,2560,10240,51200,False,664,2
0.021,0.024,0.022428571428571433,0.023,0.0008491692619108095,0.009000000000000001,0.01,0.009450000000000004,0.009000000000000001,0.0004974937185533095,0.11900000000000001,0.128,0.12485000000000002,0.127,0.0035074919814591155,0.031,0.033,0.03205000000000001,0.032,0.00038405728739343076,0.04,0.043000000000000003,0.041875,0.0425,0.0010825317547305492,0.1605,0.169,0.16607500000000003,0.168,0.003135582083122688,0.023,0.0235,0.023450000000000006,0.0235,0.00015000000000000012,0.1885,0.196,0.19344999999999998,0.195,0.0026263091973337815,0.026000000000000002,0.028,0.026400000000000007,0.026000000000000002,0.0006633249580710791,32,32,2560,10240,51200,False,656,2
0.02,0.023,0.021761904761904767,0.022,0.0007499055118106479,0.009000000000000001,0.01,0.009100000000000002,0.009000000000000001,0.00029999999999999976,0.11850000000000001,0.1225,0.120125,0.11925000000000001,0.0015801503093060428,0.031,0.033,0.031650000000000005,0.032,0.0005722761571129804,0.04,0.041,0.040425,0.04,0.00048153400710645604,0.1575,0.1615,0.15972500000000006,0.15975,0.001654350325656572,0.0225,0.0235,0.023025000000000004,0.023,0.00019202864369671538,0.185,0.189,0.18697500000000003,0.18725,0.0013367404385294863,0.025,0.027,0.025500000000000005,0.025,0.0005916079783099616,32,32,2560,10240,51200,False,648,2
0.02,0.023,0.02190476190476191,0.022,0.0007499055118106482,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.10200000000000001,0.1055,0.10347500000000001,0.10250000000000001,0.0014006694827831386,0.031,0.032,0.031150000000000004,0.031,0.00035707142142714284,0.0405,0.0415,0.041049999999999996,0.041,0.0003840572873934307,0.1595,0.1635,0.160925,0.16,0.0015674421839417252,0.0225,0.023,0.022725000000000002,0.0225,0.0002487468592766552,0.1545,0.159,0.15645,0.15575,0.0016948451256678307,0.024,0.026000000000000002,0.024850000000000004,0.025,0.0004769696007084733,32,32,2560,10240,51200,False,640,2
0.019,0.022,0.02161904761904762,0.022,0.0007221786137191946,0.009000000000000001,0.01,0.009100000000000002,0.009000000000000001,0.00029999999999999976,0.10200000000000001,0.1045,0.10400000000000001,0.10400000000000001,0.0007245688373094682,0.03,0.031,0.030850000000000006,0.031,0.0003570714214271428,0.041,0.042,0.041525,0.0415,0.00024874685927665525,0.159,0.1625,0.16145000000000004,0.1615,0.0007399324293474378,0.022,0.0225,0.022475000000000002,0.0225,0.00010897247358851693,0.155,0.1575,0.15625000000000003,0.156,0.0005809475019311132,0.024,0.025,0.024600000000000004,0.025,0.0004898979485566361,32,32,2560,10240,51200,False,632,2
0.019,0.023,0.02104761904761905,0.021,0.0007853534524986016,0.009000000000000001,0.01,0.009100000000000002,0.009000000000000001,0.00029999999999999976,0.1,0.1065,0.10192500000000002,0.1005,0.002550857698892665,0.03,0.031,0.030450000000000005,0.03,0.0004974937185533104,0.04,0.0425,0.040999999999999995,0.0405,0.0008803408430829512,0.1575,0.1655,0.16052500000000006,0.159,0.002997811701891901,0.022,0.0225,0.022025000000000003,0.022,0.00010897247358851693,0.1525,0.16,0.155525,0.15425,0.0026337947907914185,0.023,0.025,0.023900000000000005,0.024,0.0006244997998398403,32,32,2560,10240,51200,False,624,2
0.019,0.022,0.020523809523809527,0.021,0.0006632565846278154,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.10250000000000001,0.105,0.10365000000000002,0.10300000000000001,0.0010618380290797595,0.03,0.031,0.030100000000000005,0.03,0.00030000000000000024,0.041,0.0425,0.04190000000000001,0.0415,0.0005147815070493505,0.158,0.1625,0.16035,0.159,0.0018172781845386264,0.021500000000000002,0.022,0.021800000000000003,0.022,0.0002449489742783163,0.1535,0.1575,0.15550000000000003,0.15475,0.0014053469322555206,0.022,0.024,0.023150000000000004,0.023,0.0005722761571129803,32,32,2560,10240,51200,False,616,2
0.018000000000000002,0.022,0.020809523809523816,0.021,0.0008518354199999193,0.009000000000000001,0.01,0.009100000000000002,0.009000000000000001,0.00029999999999999976,0.099,0.105,0.102025,0.10200000000000001,0.00248734295986701,0.029,0.031,0.030000000000000006,0.03,0.00031622776601683767,0.04,0.042,0.04100000000000001,0.041,0.000961769203083568,0.1555,0.1625,0.15955000000000003,0.16125,0.0029660579899927807,0.021,0.021500000000000002,0.021450000000000004,0.021500000000000002,0.00015000000000000015,0.151,0.156,0.15367499999999995,0.155,0.0018525320510047881,0.021,0.023,0.022500000000000003,0.023,0.0005916079783099616,32,32,2560,10240,51200,False,608,2
0.018000000000000002,0.021,0.020476190476190485,0.021,0.0007939681905015748,0.009000000000000001,0.01,0.009200000000000003,0.009000000000000001,0.0003999999999999997,0.1,0.10350000000000001,0.102575,0.10350000000000001,0.0013254716141811573,0.029,0.03,0.029350000000000005,0.029,0.00047696960070847157,0.0405,0.0415,0.041249999999999995,0.0415,0.00040311288741492785,0.156,0.161,0.15960000000000002,0.161,0.002059126028197402,0.021,0.021500000000000002,0.021125000000000005,0.021,0.00021650635094610986,0.1525,0.1565,0.155075,0.1555,0.0011755317945508757,0.021,0.023,0.021750000000000002,0.022,0.0006224949798994357,32,32,2560,10240,51200,False,600,2
0.018000000000000002,0.021,0.020285714285714292,0.02,0.0007648751621051913,0.009000000000000001,0.01,0.009150000000000002,0.009000000000000001,0.0003570714214271422,0.11750000000000001,0.126,0.12197500000000001,0.1245,0.0036175786100650217,0.029,0.03,0.029100000000000004,0.029,0.0002999999999999992,0.0405,0.043000000000000003,0.041850000000000005,0.0425,0.0009500000000000009,0.159,0.166,0.16290000000000002,0.1655,0.0030927334188384256,0.0205,0.021500000000000002,0.020925000000000006,0.021,0.0002384848003542366,0.155,0.1615,0.15852499999999997,0.15925,0.0024262883175748115,0.021,0.022,0.021800000000000003,0.022,0.000399999999999999,32,32,2560,10240,51200,False,592,2
0.018000000000000002,0.021,0.01990476190476191,0.02,0.0006834619092574918,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.0002179449471770335,0.116,0.125,0.11839999999999999,0.117,0.0031921779399024706,0.028,0.029,0.028450000000000003,0.028,0.0004974937185533105,0.04,0.0425,0.04085,0.0405,0.0008381527307120112,0.155,0.1655,0.15770000000000003,0.156,0.0037960505792204646,0.0205,0.0205,0.020500000000000004,0.0205,3.469446951953614e-18,0.152,0.1605,0.15465,0.153,0.002954234249344492,0.02,0.022,0.020950000000000003,0.021,0.00038405728739343033,32,32,2560,10240,51200,False,584,2
0.018000000000000002,0.021,0.019619047619047626,0.02,0.0006529194857524805,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.1205,0.1255,0.12145000000000002,0.1215,0.0009987492177719098,0.025,0.026000000000000002,0.025950000000000008,0.026000000000000002,0.00021794494717703385,0.0485,0.0505,0.04915,0.049,0.0005267826876426374,0.123,0.1275,0.123525,0.1235,0.0009549214627392149,0.02,0.0205,0.020475000000000004,0.0205,0.00010897247358851693,0.1535,0.1585,0.15445000000000003,0.154,0.0012932517156377574,0.019,0.021,0.020100000000000003,0.02,0.00043588989435406776,32,32,2560,10240,51200,False,576,2
0.017,0.02,0.01952380952380953,0.02,0.0007315376902732009,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.11950000000000001,0.1225,0.12129999999999999,0.1215,0.0008426149773176336,0.025,0.026000000000000002,0.025700000000000008,0.026000000000000002,0.0004582575694955844,0.048,0.0505,0.049075,0.049,0.0005068283733178328,0.122,0.1245,0.12327499999999998,0.12325,0.0006015604707757988,0.02,0.0205,0.020100000000000003,0.02,0.00020000000000000015,0.1525,0.155,0.15397500000000003,0.154,0.000621992765231237,0.019,0.021,0.020000000000000004,0.02,0.0006324555320336764,32,32,2560,10240,51200,False,568,2
0.017,0.02,0.01933333333333334,0.019,0.0007126966450997985,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.0002179449471770335,0.11950000000000001,0.125,0.12017499999999999,0.12,0.001175531794550873,0.025,0.026000000000000002,0.025450000000000007,0.025,0.0004974937185533104,0.048,0.05,0.04840000000000001,0.0485,0.0004636809247747856,0.121,0.1255,0.12172500000000001,0.1215,0.0009807522622966524,0.0195,0.02,0.019950000000000002,0.02,0.00015000000000000015,0.152,0.158,0.15335000000000001,0.153,0.0015976545308670472,0.019,0.021,0.020250000000000004,0.02,0.0005361902647381809,32,32,2560,10240,51200,False,560,2
0.016,0.019,0.018238095238095244,0.018000000000000002,0.0006834619092574908,0.008,0.009000000000000001,0.008850000000000002,0.009000000000000001,0.00035707142142714284,0.12,0.1215,0.12095,0.121,0.0005454356057317862,0.025,0.026000000000000002,0.025300000000000007,0.025,0.0004582575694955844,0.0475,0.049,0.04807500000000001,0.048,0.00039607448794387183,0.1225,0.124,0.12344999999999999,0.1235,0.0004974937185533105,0.0195,0.02,0.019525000000000004,0.0195,0.00010897247358851693,0.1565,0.158,0.15737500000000001,0.1575,0.00047103609203541963,0.019,0.02,0.019050000000000004,0.019,0.00021794494717703388,32,32,2560,10240,51200,False,552,2
0.017,0.019,0.01857142857142858,0.019,0.0005832118435198033,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.1165,0.122,0.12004999999999996,0.1215,0.002459166525471583,0.025,0.026000000000000002,0.025050000000000006,0.025,0.00021794494717703388,0.0465,0.049,0.047975000000000004,0.0485,0.0008728545125048053,0.11900000000000001,0.1235,0.12182500000000003,0.123,0.001726810643932909,0.019,0.0195,0.019275000000000004,0.0195,0.0002487468592766552,0.1555,0.1595,0.15765,0.158,0.0014413535305399588,0.018000000000000002,0.019,0.018950000000000005,0.019,0.0002179449471770331,32,32,2560,10240,51200,False,544,2
0.016,0.019,0.018190476190476194,0.018000000000000002,0.0006632565846278147,0.008,0.009000000000000001,0.008750000000000003,0.009000000000000001,0.0004330127018922198,0.11850000000000001,0.124,0.11892500000000003,0.11850000000000001,0.001186117616427644,0.024,0.025,0.024800000000000006,0.025,0.0004000000000000003,0.0465,0.0485,0.047025000000000004,0.047,0.000432290411644765,0.12,0.1255,0.120825,0.1205,0.0014254385290148445,0.0185,0.019,0.018975000000000002,0.019,0.00010897247358851693,0.1555,0.1615,0.15670000000000003,0.156,0.0016309506430300107,0.018000000000000002,0.019,0.018650000000000007,0.019,0.0004769696007084716,32,32,2560,10240,51200,False,536,2
0.016,0.019,0.018000000000000006,0.018000000000000002,0.0005345224838248486,0.008,0.01,0.008700000000000003,0.009000000000000001,0.0005567764362830025,0.11850000000000001,0.1255,0.12012500000000001,0.11975,0.0016114822369483297,0.024,0.025,0.024450000000000006,0.024,0.0004974937185533104,0.047,0.0495,0.04765,0.0475,0.0005500000000000005,0.1215,0.1265,0.12257500000000002,0.1225,0.0011966097943774331,0.0185,0.019,0.018600000000000002,0.0185,0.00020000000000000015,0.1585,0.1635,0.16005000000000003,0.16,0.0011056672193748,0.017,0.019,0.018750000000000006,0.019,0.0005361902647381795,32,32,2560,10240,51200,False,528,2
0.016,0.018000000000000002,0.01771428571428572,0.018000000000000002,0.0005471012044321936,0.008,0.009000000000000001,0.008850000000000002,0.009000000000000001,0.0003570714214271428,0.11850000000000001,0.122,0.12050000000000001,0.121,0.0012942179105544735,0.024,0.025,0.024200000000000006,0.024,0.0004000000000000003,0.0465,0.0485,0.0476,0.04775,0.0006041522986797292,0.1205,0.123,0.12190000000000001,0.1225,0.0011357816691600557,0.018000000000000002,0.0185,0.018400000000000007,0.0185,0.0001999999999999988,0.155,0.159,0.15735,0.15775,0.0012854960132182454,0.017,0.019,0.018300000000000004,0.018000000000000002,0.0006403124237432839,32,32,2560,10240,51200,False,520,2
0.016,0.019,0.018000000000000006,0.018000000000000002,0.0006172133998483674,0.008,0.009000000000000001,0.008850000000000002,0.009000000000000001,0.0003570714214271428,0.11950000000000001,0.1225,0.1206,0.1205,0.0007999999999999988,0.023,0.024,0.023850000000000003,0.024,0.00035707142142714284,0.0285,0.029500000000000002,0.028749999999999998,0.0285,0.00037080992435478346,0.1095,0.112,0.11015000000000001,0.11,0.0006344288770224765,0.0185,0.019,0.018550000000000004,0.0185,0.00015000000000000015,0.1065,0.11,0.10717500000000002,0.107,0.0007628073151196186,0.017,0.018000000000000002,0.017200000000000003,0.017,0.00040000000000000034,32,32,2560,10240,51200,False,512,2
